DifferenceValue 	 Stop
1728758015	2
2461754356	3
2974780672	4
3613780382	5
39940926	1
1281976538	2
1302719918	3
1608958071	4
2800970499	5
524916011	1
2126926639	2
2268908170	3
2714896147	4
3676934073	5
813345499	1
1188345266	2
1450323360	3
1655345092	4
2524342827	5
404786140	1
1921781960	2
2767819700	3
2788801294	4
3239747794	5
843382722	1
1047334215	2
2626333112	3
3349329338	4
3768359033	5
572392371	1
1352378544	2
1648411647	3
2270399691	4
3622410543	5
1159392023	1
1211415481	2
1988414900	3
3780445634	4
57432734	1
475392613	2
502375930	3
780435872	4
1121375581	5
69797224	1
954798385	2
1128778230	3
1616818076	4
2928847351	5
1898174373	1
2877173792	2
3145153752	3
3860171933	4
3881155088	5
1133981593	1
1194005071	2
3192022491	3
3588968992	4
3907002168	5
1411448419	1
1802398232	2
3118439359	3
3623440578	4
424490653	1
784472159	2
847455555	3
974477036	4
1381476862	5
770428907	1
1098410327	2
1149393696	3
1596389980	4
2953387599	5
789209919	1
943191624	2
2597200800	3
3399160319	4
3622180298	5
273844102	1
305787701	2
521817438	3
1139803851	4
1185828824	5
296782852	1
897810988	2
1610810814	3
1848784015	4
2573783608	5
1523290386	1
3362273011	2
3444252964	3
3499234685	4
500883999	1
1535880341	2
2180908414	3
3883877729	4
478974434	1
1123975829	2
1281955725	3
2833985184	4
3286933200	5
234450159	1
1169448126	2
1378467947	3
2233482580	4
2381460862	5
147550594	1
276570515	2
762531828	3
928510164	4
1222569934	5
907002672	1
1289044141	2
1973032289	3
2764990240	4
3081050125	5
408114602	1
1261112452	2
1289135863	3
1766163915	4
2570121747	5
279175541	1
393155537	2
476177224	3
692127148	4
2045124884	5
1046024861	1
1472973106	2
2227009410	3
2666997618	4
3058957307	5
1277791933	1
2503831311	2
2619811396	3
2783791178	4
3720791004	5
386488262	1
415471668	2
736461441	3
941481405	4
1816480998	5
742145616	1
2017215087	2
2562163276	3
2932141382	4
3124197840	5
264656886	1
1569654678	2
2001696039	3
2594644048	4
3173643815	5
140747979	1
639751220	2
2931678392	3
3302746585	4
3859692903	5
423292118	1
1598290086	2
2136276498	3
2778311106	4
3870268891	5
122094083	1
1095095187	2
2535053027	3
3215091119	4
3934092688	5
179714283	1
416707486	2
1398693658	3
2951688139	4
3320708008	5
270974450	1
1785012084	2
2016001917	3
3331003021	4
3797951269	5
129492624	1
1372483680	2
1913478453	3
2881518063	4
3841475955	5
447772795	1
2047782329	2
2103803954	3
2756750291	4
2777493547	5
304212896	1
714200983	2
1232162452	3
1633192498	4
1883147258	5
100220660	1
1887193133	2
2170213052	3
2269224551	4
2289966304	5
1055517427	1
1185577313	2
1733535494	3
3067574873	4
3712574525	5
97385749	1
1938354954	2
1969338472	3
2975377905	4
439427340	1
1331385102	2
1519416716	3
2180444699	4
2485436281	5
931885976	1
963907695	2
984650959	3
1305935816	4
1835930531	5
129083080	1
551069700	2
1077107756	3
1147087550	4
1415065751	5
171035541	1
1782034786	2
2248022823	3
2311006214	4
3002079109	5
100044354	1
499069060	2
1135028737	3
1162010508	4
1755038317	5
1254619305	1
1985615353	2
2750613319	3
2891555003	4
3360583131	5
1643504532	1
1783484486	2
2296484254	3
2317225829	4
2883550705	5
793212016	1
2001171412	2
2038154859	3
2307174664	4
3463210680	5
38594566	1
1544550361	2
2904559364	3
2927542695	4
3012562558	5
64829530	1
512790937	2
533534350	3
699852565	4
1062792274	5
1120372374	1
2332329922	2
2527347925	3
2698367786	4
3339367438	5
1102454699	1
1413474434	2
1454459444	3
1819479025	4
3424446332	5
1095188139	1
3137195289	2
3195218553	3
3215961694	4
3811228318	5
1706416873	1
2311415014	2
2433394794	3
2570416408	4
3213416118	5
232432158	1
1298471431	2
1941469456	3
2527429196	4
2594450797	5
544447253	1
1020435178	2
2211432914	3
3087394042	4
3937431927	5
17479620	1
76463047	2
933460957	3
2052458518	4
3634469376	5
52502845	1
546492569	2
943492337	3
1161550483	4
3999523919	5
115171356	1
155194585	2
1090194120	3
1190173969	4
2262213227	5
690780901	1
1035802393	2
1198744075	3
1242767251	4
1489787291	5
157484548	1
493512722	2
928460795	3
1339535429	4
2667493029	5
1833489781	1
2209477995	2
3304527521	3
3325270728	4
3416469144	5
310965840	1
666947314	2
1385946966	3
1454966943	4
1726946966	5
714717230	1
1062695402	2
2447694763	3
2480758018	4
3491755810	5
187888479	1
723954813	2
1450951211	3
3435940405	4
3978933549	5
135876626	1
640824814	2
1508864312	3
1710846015	4
2790880460	5
187244011	1
598272186	2
902223742	3
2704264520	4
3465264171	5
448509168	1
2190459840	2
2275481599	3
2983441330	4
3237501102	5
428697080	1
2253743091	2
2836689532	3
3194720943	4
3463735891	5
148128948	1
1336165146	2
1459106827	3
1500090047	4
2905142825	5
1404451107	1
1431514478	2
1489467773	3
1728497735	4
2423505749	5
1097059653	1
1155082937	2
1224102807	3
2411093918	4
3832091943	5
111243962	1
1950213305	2
2302243091	3
2439183087	4
2528201344	5
349000930	1
1244957137	2
2287013421	3
3386012840	4
3677967582	5
188128077	1
773203028	2
1011182681	3
2715193945	4
3111193713	5
625413971	1
683437384	2
1372438720	3
3463409439	4
3627391022	5
253836039	1
370827553	2
1258813895	3
2276851848	4
3702799597	5
1533416424	1
1706356306	2
1730379590	3
2424416133	4
2472359443	5
251217402	1
799257316	2
1019237168	3
1433227008	4
1569207009	5
258003195	1
3141025318	2
3161766952	3
3327041817	4
3848041643	5
171291540	1
1139331091	2
1494272774	3
1892312558	4
2605338992	5
466719434	1
1828763819	2
2194743323	3
2471762832	4
3035741639	5
50102409	1
235122154	2
900117564	3
1049139058	4
1396131855	5
399829750	1
420572896	2
593851013	3
1294849852	4
1676837590	5
443229147	1
1000226708	2
1304206494	3
1520187674	4
1605207539	5
135925412	1
210947089	2
1185942556	3
1280882439	4
1301625639	5
1094959680	1
1456940870	2
1477682504	3
2161978272	4
2614977632	5
3940300	1
24681751	2
701934364	3
2104944308	4
3630951044	5
578847509	1
1760884939	2
1783868374	3
1846855064	4
2484822846	5
907616806	1
1388646354	2
2736658907	3
3047598616	4
3090660244	5
1344029992	1
1364773084	2
1772029528	3
2269057508	4
2686053851	5
215439243	1
469420764	2
780492330	3
1010473760	4
1765466439	5
275698361	1
673686338	2
787747967	3
2333676923	4
3439736345	5
842741227	1
1568702418	2
1624722404	3
1728702302	4
2398740065	5
134357814	1
419377497	2
1780346640	3
1801086479	4
3056340660	5
391564707	1
481544847	2
2309555358	3
2669535208	4
2984554951	5
1058797980	1
1219791185	2
1667779279	3
3140776839	4
3366750000	5
450972244	1
1816983335	2
2097924841	3
2544952888	4
2566976134	5
714119715	1
734862919	2
2330171993	3
3976129704	4
364054252	1
773084166	2
828065695	3
1424025500	4
3576056169	5
1963457654	1
2163517540	2
3227475252	3
3340465204	4
3410445225	5
811893253	1
949953256	2
1924952733	3
2712937326	4
3016915492	5
1072842298	1
1252822200	2
2296861582	3
2653854728	4
3527834282	5
498486287	1
1045486054	2
1219467585	3
2338467004	4
2550448419	5
107364655	1
1395320689	2
1443344037	3
2863304943	4
3653362971	5
814964333	1
1050945863	2
1168927510	3
1256909035	4
1668897244	5
388896031	1
1688905443	2
1932886910	3
2176866983	4
456516443	1
2138529052	2
2159272370	3
2946528645	4
3975526553	5
149989192	1
874935466	2
1583935292	3
1726955139	4
2602986460	5
1211680938	1
1313662589	2
1407642594	3
2511680416	4
2680675422	5
34228919	1
532185235	2
792166710	3
1465164619	4
1890192785	5
550390743	1
738368958	2
1149397075	3
2123383191	4
2229416477	5
389826324	1
810822723	2
836846073	3
2740884700	4
2879822897	5
37196124	1
456199143	2
1125147035	3
1912146513	4
2956202511	5
1044533573	1
1383523292	2
1564544958	3
2631544145	4
2661487628	5
356876974	1
1104914652	2
2344872271	3
2530933810	4
3954861151	5
476116340	1
608097870	2
973089333	3
1088110880	4
1260090552	5
400004123	1
651983914	2
1925996109	3
2365984088	4
2437005749	5
2022937907	1
2694978674	2
3041928137	3
3626923840	4
3856983552	5
730555529	1
787510573	2
2009548384	3
2189528342	4
2460549894	5
907559132	1
978500697	2
1727497039	3
1982518524	4
2809514807	5
650606130	1
689589499	2
807571209	3
2053582241	4
2211562268	5
763388125	1
912408044	2
1184464562	3
2148420936	4
2169164083	5
155842339	1
662867096	2
941886940	3
2544884441	4
2593866225	5
97622212	1
242643705	2
409662056	3
1087619946	4
2678666122	5
1425277467	1
2409237102	2
2429980363	3
3797286647	4
3818030082	5
762324302	1
1279270861	2
2561280327	3
3160301640	4
3639303034	5
89274409	1
502304306	2
523047681	3
639284198	4
2506336909	5
334106618	1
3135047233	2
3250065461	3
3398045453	4
3907071962	5
706609386	1
2321606961	2
2386618557	3
3114606555	4
3395599880	5
1323226642	1
2393282753	2
2664224493	3
2725285948	4
2993237514	5
359716775	1
756735014	2
1488723223	3
2299722932	4
3010720899	5
32301640	1
1314337878	2
1618317610	3
1752300943	4
2634337355	5
193786195	1
711774466	2
997754007	3
1258749129	4
1590729096	5
14922288	1
274903940	2
1102885245	3
1568923217	4
2428877845	5
38517139	1
263538564	2
898536589	3
2273550997	4
2352490995	5
1552421948	1
1591405272	2
1621428630	3
1938450167	4
2611404807	5
1631284857	1
2835242741	2
3073221021	3
3272240824	4
412617791	1
1238600756	2
1695600640	3
2157590349	4
2300610233	5
639096593	1
1022098103	2
1695126162	3
2009077717	4
2571064300	5
340407781	1
769355762	2
1962425353	3
2475373431	4
3637416286	5
686933030	1
1312972830	2
1453914220	3
2747953523	4
3675914800	5
12879068	1
507880314	2
1661838213	3
1757819907	4
2033881419	5
14670544	1
1174710088	2
1343651537	3
1917709682	4
2221689707	5
204752439	1
618713936	2
1229740476	3
1799698534	4
3368749535	5
485122443	1
1041105438	2
1224126859	3
3262109099	4
3906096897	5
344454931	1
575398067	2
1338397602	3
2138383890	4
3309432987	5
42482672	1
984440577	2
3118449170	3
3150472569	4
3674432158	5
477678963	1
630750465	2
820730313	3
2417729384	4
3066725667	5
726940081	1
1983937500	2
2063918862	3
2894935236	4
3877934481	5
1275032528	1
2411068367	2
2822068250	3
2843053206	4
3443092821	5
477439592	1
577419606	2
2307423382	3
2984421233	4
3005164435	5
1615365932	1
2049406983	2
2438356690	3
2815354772	4
3352380871	5
946043381	1
1201993263	2
1573013008	3
2196012370	4
2870000232	5
1889120240	1
2038141658	2
2183083222	3
2339143168	4
2359886377	5
820925077	1
930906560	2
1318974574	3
1902930708	4
1958953909	5
163010047	1
345044846	2
739029456	3
2100029747	4
2785028934	5
64933785	1
195875174	2
301931811	3
827919505	4
942914358	5
310434653	1
407427856	2
1110455104	3
1653454290	4
1911433898	5
169149103	1
454218514	2
2389205156	3
3175192146	4
3574191507	5
597127498	1
1257087944	2
1796115363	3
3576123838	4
3979071620	5
2240865122	1
2342924950	2
2671917706	3
3251905156	4
3387886621	5
250529721	1
271272930	2
1047488390	3
2679527341	4
3011478348	5
75365427	1
436358281	2
1520314882	3
1928304205	4
2059322318	5
131423851	1
2076390798	2
2559418392	3
3454435061	4
3750388068	5
3878775	1
208898229	2
302878310	3
385896371	4
1601904385	5
879225728	1
1343211785	2
1720159510	3
1740902713	4
1919187500	5
4315229	1
807342286	2
1075312036	3
1843297610	4
3280345421	5
1078324120	1
1733348508	2
2260346184	3
3028333647	4
3400365065	5
235646691	1
474666312	2
590646343	3
877666022	4
898409346	5
731283297	1
788266561	2
1260256160	3
1582287481	4
2368275336	5
496956091	1
603977807	2
1178925706	3
1232948945	4
3175997444	5
557200629	1
655182156	2
1701139697	3
2271174197	4
3832173151	5
241958344	1
1535917675	2
1573940984	3
2013902173	4
2788928533	5
1197333815	1
1973368198	2
2192308080	3
3168342295	4
3251363842	5
282756970	1
717704988	2
1295741172	3
2138740475	4
2534730311	5
589607807	1
2321618378	2
2438636617	3
3162596073	4
3454577486	5
331325735	1
2049335662	2
2305315344	3
2644336591	4
3273334152	5
996389314	1
1379392159	2
1400135134	3
1457452220	4
1725439880	5
373654979	1
493634814	2
538618205	3
1375615766	4
2424616173	5
17874013	1
126895846	2
224875871	3
927876742	4
1169936455	5
142788629	1
2840799374	2
2975740765	3
2996484028	4
3076770734	5
113184887	1
2610199288	2
2910177454	3
2990158931	4
3846198126	5
829364487	1
1286390741	2
2325387953	3
2899425825	4
3562368727	5
393883015	1
2767807737	2
2899869308	3
3746868727	4
10482591	1
1343448120	2
1426469708	3
1463453052	4
1573432916	5
463009174	1
1958006619	2
2401966357	3
2966994252	4
3180974311	5
6863558	1
1908820515	2
2171811977	3
3223849671	4
3244594560	5
185423848	1
1042423268	2
2691422396	3
2712164031	4
3365421873	5
308202699	1
1243220538	2
1715208510	3
1926201562	4
3141219260	5
47988731	1
672988151	2
2789958585	3
2810701963	4
2831435235	5
279268396	1
1152274605	2
1849300604	3
2593342096	4
2678280409	5
911691796	1
1049671769	2
1072653328	3
2406664338	4
2427405921	5
289422199	1
975458400	2
2106457529	3
3148411749	4
3340473262	5
940226940	1
1281246805	2
2278242681	3
2390276022	4
2494252556	5
122875058	1
399867969	2
585847982	3
873907751	4
2842876317	5
606597493	1
1343595288	2
1475576950	3
1808569986	4
3570608519	5
569050653	1
591073940	2
705055647	3
1711095021	4
2250091363	5
284746	1
2134295030	2
2161276611	3
2504261330	4
2725282945	5
106901537	1
426933029	2
447676235	3
2404903395	4
3493919441	5
995302168	1
1287283607	2
1330346804	3
1716303213	4
3393302168	5
194136380	1
857162624	2
2915091473	3
3550162740	4
3579144451	5
112869654	1
416848005	2
1362885692	3
2584840044	4
3040881508	5
409408797	1
1024405020	2
1477353153	3
2277390959	4
3734356872	5
363702720	1
646642486	2
2943705973	3
3331664037	4
552910022	1
883928207	2
1379916185	3
3047925187	4
3083948535	5
82132660	1
846118907	2
2061169742	3
2880170961	4
3498157208	5
878037700	1
3096066449	2
3238046412	3
3645047748	4
3665791011	5
986968969	1
1007712408	2
1043990652	3
2370918456	4
3890930765	5
610848709	1
1603844762	2
2400839307	3
3591837101	4
3750778432	5
705983097	1
1491971015	2
1602004473	3
1622745876	4
2239949175	5
359705574	1
551740592	2
572482113	3
1340725145	4
1457745180	5
406903064	1
509843043	2
1011906182	3
1777862275	4
2145895278	5
295113506	1
1825149091	2
2133100755	3
3543156521	4
3793139803	5
463713588	1
569693482	2
1348691449	3
1818759582	4
2124741115	5
101212037	1
509200234	2
839180122	3
3067192210	4
3582188721	5
462648810	1
556628775	2
1455628368	3
3009640970	4
3654588982	5
464301063	1
746360951	2
1012344173	3
1932302166	4
2675303559	5
1321614286	1
1426635856	2
1941633941	3
2070653970	4
3060611905	5
139982351	1
497003776	2
838983746	3
1435976832	4
1645958357	5
168780546	1
1704739949	2
1759801636	3
3279750930	4
3470772600	5
1197486414	1
1347441390	2
3087479040	3
3143500697	4
3279482233	5
466739612	1
743727774	2
1156757660	3
1177500929	4
1526699164	5
526468144	1
1022506273	2
1222486074	3
1245469479	4
1530491064	5
355016143	1
1943055590	2
2157007258	3
2207030485	4
3122026827	5
641023671	1
2444021391	2
2997982794	3
3952020868	4
157810235	1
757771616	2
2122769409	3
3120807215	4
3304787064	5
1251765730	1
1844763698	2
2446803445	3
2899751509	4
3398754643	5
927831794	1
1129811745	2
1740809769	3
2078791346	4
2295811221	5
75546222	1
445501045	2
2252548603	3
2649498432	4
3402498084	5
115899408	1
254839347	2
336899408	3
819844166	4
2934868322	5
262677619	1
519697516	2
651652453	3
2141690057	4
2673651348	5
8203834	1
1095200056	2
1737238187	3
2102256162	4
2502246151	5
522642888	1
1676602465	2
2250642192	3
2298585564	4
3132618727	5
26660081	1
570646552	2
674620004	3
835639871	4
3671618668	5
1255030331	1
1275773575	2
2120016665	3
2381009697	4
2524989606	5
863378832	1
1235360367	2
1553341902	3
1574085321	4
3658352702	5
554887487	1
1294845489	2
1525867159	3
1754898638	4
1911838462	5
296963294	1
971961319	2
1035941224	3
1408962829	4
1429706092	5
1032027652	1
2692054137	2
2888995470	3
3004015456	4
3034038862	5
376252731	1
459267605	2
1940262608	3
3172209696	4
3963230903	5
31592704	1
546590671	2
573572316	3
651552103	4
1288551638	5
529970099	1
644964986	2
1332951098	3
1924910795	4
1955974109	5
371008424	1
559041585	2
2460056981	3
2556995236	4
3030024982	5
345694236	1
438714037	2
1219710088	3
1506731515	4
1606711540	5
91802452	1
140864313	2
2272794263	3
2965792172	4
3196813545	5
1463485773	1
1899555416	2
1920297054	3
2133493613	4
3276490883	5
1568435816	1
1651453993	2
1852447256	3
2989446327	4
3855485353	5
1344379932	1
1552409641	2
2317355671	3
2345379178	4
2860376915	5
579455797	1
905434015	2
1283473687	3
2430490881	4
2530470899	5
320837790	1
1822874942	2
2000856482	3
2043839822	4
2133819698	5
595498665	1
1598497969	2
2780453633	3
3688491411	4
3766471158	5
39888823	1
229870354	2
1101829575	3
1703896083	4
2534890275	5
545844573	1
1070872560	2
2344833301	3
2419853347	4
458071044	1
546132730	2
1089130696	3
1394068777	4
1511088713	5
55117977	1
501106020	2
638125813	3
1705123665	4
1884141833	5
128372559	1
1611370060	2
2244369653	3
2360349698	4
3750387031	5
267679079	1
288422227	2
748668742	3
1170709974	4
2325709219	5
387398583	1
504408399	2
1486364022	3
1628343866	4
2964377382	5
247406121	1
562345827	2
1282385045	3
1866371110	4
1944402637	5
576011040	1
628035908	2
1002982356	3
1807016618	4
3410003602	5
221593308	1
1508590638	2
2098625232	3
2553574863	4
3033561165	5
532207886	1
874236054	2
970217643	3
1643245405	4
2878211196	5
121359667	1
1297289268	2
2272308667	3
2329288513	4
2449348458	5
681073360	1
811053266	2
1842125987	3
3097112108	4
3313091943	5
65612038	1
643678316	2
739659877	3
1412606109	4
1626664249	5
463958129	1
2735985017	2
3131974680	3
3402967711	4
3462991057	5
1813431808	1
2405469444	2
2760409441	3
3199437384	4
3581476994	5
277472921	1
826467463	2
1190527176	3
1779526653	4
1949506620	5
99770554	1
493758477	2
582778392	3
2338787275	4
2850826841	5
723984941	1
1880012601	2
2582958927	3
3481956662	4
951583473	1
1134605027	2
1613633134	3
3056602122	4
3122578883	5
356003196	1
2526011388	2
3592050531	3
3631992156	4
3652730497	5
625200222	1
2103242332	2
2667201965	3
3271239718	4
3404179600	5
1685990120	1
1971971535	2
1992714739	3
2445969502	4
3856007028	5
632471698	1
1028461363	2
1653459157	3
1974478724	4
2711478317	5
108687442	1
813631970	2
1099661829	3
1242683376	4
1474663165	5
380541933	1
2109540713	2
2130283974	3
2286493784	4
3419491460	5
135698013	1
1166697491	2
1269717298	3
1589690520	4
3592744250	5
230190520	1
1117188429	2
1710136326	3
2700175652	4
3224135396	5
860492274	1
2428499361	2
2603519170	3
2624262548	4
3051547338	5
54294663	1
1931266611	2
2359306285	3
2641284383	4
3282300652	5
1004640688	1
2303609835	2
3366604083	3
3460583824	4
3579603792	5
216455276	1
708444994	2
1274406305	3
1919404272	4
2242425649	5
1489028179	1
1860020977	2
1952964285	3
839153731	1
1316163147	2
2064150535	3
3029147687	4
3686145246	5
250751684	1
644737802	2
866768994	3
1859765857	4
2146787175	5
245369485	1
381350987	2
1840319002	3
3412374942	4
3702354625	5
181571214	1
3045548558	2
3089571911	3
3186513593	4
3843510863	5
504958118	1
781977865	2
1390011964	3
2054957537	4
2493000407	5
1480531886	1
1576513355	2
2186577714	3
2426530666	4
2674510392	5
486891324	1
924881042	2
1094859199	3
1428840436	4
3546900037	5
38267894	1
196249419	2
242274343	3
396254067	4
1687253021	5
174327139	1
272307039	2
2016309189	3
2856365183	4
3346353216	5
324671007	1
688650668	2
2803620528	3
2978692030	4
3012637195	5
286267244	1
603288669	2
999328351	3
1079310119	4
1960309190	5
73737874	1
319769391	2
509750754	3
1130777108	4
1423766897	5
587203924	1
944145317	2
1374203401	3
1751151650	4
2915187442	5
244950449	1
1053946791	2
1292963340	3
1380991638	4
1645931345	5
557256624	1
770198365	2
1926254183	3
2048235765	4
2829233615	5
473011416	1
666031269	2
967052806	3
1820053967	4
3318011707	5
1036105369	1
2611074413	2
3367062384	3
3601097296	4
3925077259	5
963840722	1
1910840025	2
2141781418	3
2311841245	4
3166785601	5
30570808	1
507597055	2
947584809	3
1679542282	4
1932561803	5
200465726	1
221447195	2
614474963	3
1668513703	4
3522446498	5
383987625	1
590927333	2
768988729	3
1022938546	4
2097935467	5
513211493	1
663193134	2
744214630	3
1210252381	4
1567193482	5
427907408	1
1269946212	2
2197904911	3
2830930705	4
3581928091	5
1380478167	1
1725499303	2
3139510801	3
3261490709	4
3693480083	5
710609851	1
2959578288	2
3036599867	3
3356629411	4
3641570684	5
464669784	1
1843636327	2
2126655785	3
2332637372	4
2744675070	5
14052044	1
559079747	2
2491090377	3
2807045073	4
3135026251	5
369567316	1
527548807	2
1081534754	3
1573506034	4
2755536320	5
477020801	1
497764061	2
853042222	3
1556041467	4
2662016850	5
302875581	1
848834868	2
1098897949	3
1385889350	4
3953896670	5
448832189	1
858820166	2
1186851594	3
3466801000	4
3607822780	5
271440171	1
1687462118	2
3010469144	3
3432465428	4
3947460028	5
794396954	1
1620354382	2
1787376045	3
2029354091	4
3670325684	5
154591900	1
331587020	2
1354584115	3
1737533700	4
2909568891	5
1159531289	1
1424550948	2
1495492396	3
2765530650	4
2786273916	5
544145336	1
787164859	2
2326160850	3
2553153703	4
3316177642	5
283969334	1
766996806	2
2831965385	3
3230001626	4
3894947380	5
836261232	1
1124293920	2
1249233743	3
1356252000	4
2174290727	5
2105656495	1
2803632031	2
3430657599	3
3479640864	4
3706632206	5
773839272	1
1574863037	2
1601844731	3
2123830619	4
3449868554	5
586402884	1
1450440056	2
1632421473	3
1936401025	4
2454441857	5
1250952139	1
1664941508	2
2033930994	3
2285990705	4
2997949583	5
209369832	1
1734365941	2
1850344031	3
1958323997	4
3603369948	5
353841763	1
2425867136	2
2712808378	3
2792870123	4
3005809597	5
856933724	1
1625932505	2
1811909038	3
3398925128	4
3419664847	5
7099627	1
1059056287	2
1189086215	3
1260106072	4
1378087608	5
30732981	1
1360771201	2
1471711025	3
1492454229	4
2338749593	5
15229091	1
452258363	2
948295889	3
1876254588	4
2273282357	5
264259006	1
566240122	2
1894296115	3
1980285889	4
2789282809	5
380094615	1
517114314	2
1205069701	3
1307131330	4
1363074579	5
107908118	1
269884465	2
1528880574	3
1777901847	4
2581861935	5
1161111878	1
1245093447	2
2217130167	3
3865107233	4
42445230	1
512402840	2
1521399527	3
3275456796	4
3661416383	5
1805965944	1
2534963158	2
2679904547	3
2996922485	4
3708958050	5
158519235	1
1963516680	2
3210509653	3
3304489547	4
3444471021	5
333794085	1
502815579	2
1206774689	3
1568835620	4
1676815637	5
196729782	1
1096687326	2
1785684944	3
2475672627	4
2533695911	5
1717048195	1
2039989649	2
2340047788	3
2376001163	4
2862043950	5
650392482	1
1334379995	2
1948436280	3
2784395386	4
3183423387	5
276674551	1
1446712024	2
1583653647	3
2375687848	4
2396431287	5
268130813	1
410112559	2
1169110118	3
1615096340	4
1772116164	5
818941684	1
1321888133	2
1650901265	3
1918881102	4
2656920616	5
616896755	1
755916675	2
1865874360	3
3451884947	4
3829871452	5
36272874	1
933347424	2
1137327188	3
1158070337	4
1429348701	5
1258106937	1
2447104556	2
3153060641	3
3173803788	4
3194538862	5
83404388	1
1061363900	2
1899403285	3
2076424948	4
2532386384	5
591629995	1
1276575279	2
2805623838	3
3292571213	4
3313314359	5
121245580	1
2192301406	2
2450277622	3
2910265003	4
3709261688	5
56743841	1
1101741749	2
1583730710	3
2063773048	4
2220712639	5
1157432213	1
2771467365	2
3111419895	3
1421094034	1
2723047865	2
3717085671	3
3856100364	4
695204582	1
1375159738	2
2675195231	3
2837174723	4
3072194360	5
348677396	1
369418744	2
645734961	3
687678267	4
1067665841	5
1567312035	1
1984309479	2
2308290363	3
2770279497	4
3810235532	5
506966314	1
1154951678	2
1389969276	3
2360965617	4
2869991230	5
868164856	1
1494150166	2
2225148483	3
2348169907	4
2734154057	5
17230539	1
868230365	2
1731226763	3
2147224324	4
2796222929	5
1610477930	1
2826516908	2
3196467882	3
3870452839	4
397464459	1
779451973	2
874471602	3
1178450973	4
1853522836	5
239277707	1
324297572	2
648328415	3
1217273931	4
1579306459	5
484887832	1
767827191	2
814888819	3
835632023	4
1121876394	5
103956716	1
788021887	2
907999884	3
928741466	4
1804007954	5
202296401	1
914283102	2
1898322721	3
2165310351	4
2935295355	5
899664009	1
970683669	2
1339703057	3
2413660759	4
2620676896	5
732153404	1
829095028	2
1218124129	3
2003120760	4
2557086141	5
43171118	1
476173558	2
3056096077	3
3233117274	4
3855155905	5
1519379995	1
1704396431	2
2841392250	3
3018413623	4
355464466	1
1137531150	2
1469482249	3
1965469580	4
2887505870	5
87375581	1
566323068	2
1778332533	3
3388371574	4
3409113212	5
1420756447	1
1871704112	2
2140725604	3
2408755112	4
2712734782	5
1273650046	1
1310631813	2
2183630826	3
2531608741	4
3262607754	5
594955927	1
1797952830	2
1926970966	3
1947712430	4
2099950681	5
997820519	1
1809854629	2
1830597947	3
1948836092	4
2884791781	5
1412407716	1
1885357302	2
2463393130	3
3444388888	4
1801470083	1
2025421638	2
2218438197	3
2614427678	4
2822407466	5
1207454500	1
2096453629	2
2265395196	3
3186394441	4
3320454268	5
387605728	1
448589125	2
1680626393	3
3847613158	4
3927593131	5
137690984	1
513679138	2
1294678500	3
2305677687	4
2448697604	5
269481581	1
1671438836	2
3279452549	3
3374472459	4
3688462117	5
49285368	1
473248431	2
1091232629	3
1747270263	4
282801005	1
1225800018	2
2112795664	3
3312835987	4
3432814184	5
318377382	1
362398989	2
1269398118	3
2238397131	4
2479338464	5
538270154	1
1377279388	2
2955236345	3
3086247619	4
3187267598	5
87746225	1
588750755	2
711772251	3
3020760461	4
3928797980	5
131039656	1
878035824	2
1793993413	3
2025013412	4
3452968911	5
369103501	1
448123372	2
1444083030	3
2065111003	4
3950080064	5
780543738	1
1429543390	2
2485501336	3
2883489428	4
3996487105	5
879015322	1
913993616	2
1000055187	3
1049996808	4
1613021474	5
433230774	1
1289189940	2
2805200105	3
2854183434	4
2990243262	5
512681630	1
1083706097	2
1960703482	3
2034683258	4
2117699879	5
101086770	1
654114433	2
1548071790	3
1641091647	4
1724106653	5
956268444	1
980291751	2
1837235644	3
1896297214	4
2850254243	5
1552828414	1
3205875871	2
3226619076	3
3528853620	4
3780825103	5
261764280	1
414782392	2
1962791505	3
2389739261	4
3380735836	5
198125058	1
460102841	2
866172271	3
1117166968	4
3461171689	5
571739503	1
1800734273	2
2423731542	3
2824680934	4
3162713821	5
920854143	1
1151875349	2
1233852051	3
1330873548	4
2388828638	5
679495063	1
1151454350	2
1453435409	3
2144434422	4
3694473690	5
691103964	1
1843060408	2
1869083800	3
2436084556	4
3980118957	5
474931983	1
534875290	2
2741921878	3
3034913225	4
3055656373	5
982556400	1
1777555180	2
1905618436	3
2371607631	4
2707560467	5
648967455	1
823985587	2
1043966816	3
2627922622	4
3276916578	5
715276127	1
1344273513	2
1896259355	3
2251200225	4
2537231523	5
104191101	1
312170829	2
1378204171	3
1398947258	4
2490200685	5
2711857872	1
2907839382	2
3070860833	3
3095844144	4
3868841357	5
264869595	1
793862447	2
1363928434	3
1754927795	4
3189924366	5
72506156	1
872491753	2
1294451207	3
1686437384	4
2524474671	5
1900447369	1
2150430529	2
2458410023	3
2874446265	4
2926389516	5
265474506	1
1027460045	2
2179495122	3
2297476713	4
3391513531	5
509863849	1
891851536	2
979801523	3
2374797632	4
2571818831	5
45684480	1
493672052	2
777621458	3
1015680996	4
1854677976	5
140491049	1
881486345	2
1291523871	3
2490521838	4
2617541527	5
146260053	1
197323250	2
251264934	3
397254591	4
2709322088	5
1444083867	1
1511105491	2
1886101343	3
2107042527	4
3253078699	5
1137168542	1
1324189883	2
2274226217	3
2461220985	4
2800162031	5
519017672	1
1440975960	2
