DifferenceValue 	 Stop
3056045724	5
250077070	1
1241077245	2
2341033882	3
3180062616	4
3659050135	5
860742805	1
2033738337	2
2122721742	3
2419711407	4
3330712219	5
527163119	1
694101490	2
1364135797	3
1767155457	4
2645113216	5
1226364720	1
1836391030	2
1916335964	3
1985319237	4
3027365243	5
18293595	1
337315054	2
805292841	3
1234285759	4
3157353599	5
730985318	1
1767985724	2
2082976787	3
2964937210	4
3167956883	5
152964830	1
318942954	2
940898965	3
2159917539	4
3097958041	5
584808262	1
1190835725	2
1614816971	3
2928773573	4
3288804720	5
992204389	1
1962181522	2
3584221046	3
3922172359	4
2049176823	1
2300116470	2
2470177810	3
3246136605	4
855176184	1
977199222	2
1659179724	3
1679919626	4
3183172122	5
181817087	1
555798101	2
682782831	3
1026813777	4
2894823590	5
855438661	1
876501742	2
1363440926	3
1958453177	4
2174432681	5
138268610	1
1721264024	2
1827207039	3
2719243672	4
3489203904	5
87471811	1
108215192	2
1171468444	3
2414468095	4
2678501045	5
721607460	1
1138626742	2
1814578885	3
1886602059	4
2216583183	5
114967079	1
1389960028	2
1602952828	3
2029011961	4
2628002729	5
314458512	1
654518110	2
965459382	3
1589491526	4
2930499652	5
652283686	1
1772322141	2
2083263184	3
2641292572	4
2839272303	5
1529810759	1
1720828863	2
2178808200	3
3417776634	4
3476839946	5
93125465	1
1879133943	2
2311115302	3
2713070050	4
2788133246	5
98282656	1
126226137	2
1475227646	3
2281268406	4
2516204744	5
1144643344	1
2522682392	2
2546625697	3
3203697717	4
3515677283	5
878369718	1
1113389163	2
2198385506	3
2497373317	4
2119463153	1
2310482827	2
2331226095	3
2707433960	4
3331414408	5
418309131	1
2854368089	2
2888311396	3
3099330976	4
3780321393	5
1032404257	1
1667416622	2
1914357779	3
2437376741	4
2653409714	5
588654989	1
2169653712	2
2870645816	3
3591636147	4
3960655569	5
991619835	1
1320640959	2
1416663939	3
2755660109	4
3555615657	5
768906392	1
872929317	2
1529921888	3
1564905115	4
1933924384	5
408419860	1
463403265	2
567346393	3
1398353240	4
3112368327	5
1057813778	1
1496804543	2
1873823716	3
2829780382	4
3058801697	5
17610580	1
42593856	2
1562630865	3
2907624884	4
3225579165	5
1273869659	1
1867848491	2
2448860681	3
3878817666	4
3899560933	5
2260607745	1
3037626207	2
3073649620	3
3919606235	4
46359452	1
558390032	2
2314345291	3
2554378076	4
1244511615	1
1537504472	2
1919485236	3
2613517306	4
3987547969	5
10258014	1
1884266435	2
2725266377	3
2922202889	4
3662231520	5
1173875116	1
1705827358	2
2021886840	3
2409864502	4
3236864734	5
219168037	1
2281175461	2
3371208323	3
3456189878	4
3777180772	5
673986647	1
1330980609	2
2975949027	3
3228966966	4
3335948447	5
359864495	1
1391840996	2
1423864437	3
1922885215	4
3091881558	5
1226618096	1
2429616240	2
3138606088	3
3691627495	4
728067901	1
1862027536	2
1893091082	3
1917034331	4
2018090849	5
196707113	1
459700440	2
1155676881	3
1751710014	4
1864693361	5
904923336	1
1053941563	2
2257980728	3
3404949748	4
3751971207	5
572440461	1
691421962	2
1824418247	3
2339410759	4
2432394040	5
573362513	1
1057421644	2
1930421586	3
3178379124	4
40933843	1
1900940054	2
2141931289	3
2905918073	4
3063899381	5
1161260445	1
2690312094	2
2966301533	3
3509293642	4
3899272804	5
740349395	1
1001288869	2
3451343589	3
3562326783	4
3924304371	5
219683668	1
932623839	2
1801620471	3
2214612807	4
2914672985	5
1633043676	1
1821019921	2
1861041469	3
2403021954	4
2874014288	5
730785788	1
901857106	2
992840271	3
1180819878	4
1694798557	5
1097327066	1
1215268628	2
1357330084	3
1857284529	4
2335263812	5
239096837	1
529049725	2
749111006	3
821054371	4
2596101657	5
1485267409	1
1530250696	2
2406212279	3
3769209494	4
98675195	1
544707628	2
1381736186	3
1402479395	4
2606683727	5
190788934	1
1214748491	2
1888778557	3
3224734096	4
3412792011	5
177338824	1
1467376045	2
1945353399	3
2502343934	4
3766381329	5
656683669	1
996636204	2
1424615364	3
2090642125	4
2111383707	5
897243698	1
1199304864	2
2510300340	3
3550259917	4
3571003016	5
374535153	1
396558320	2
523543107	3
1445531147	4
2290534340	5
309275075	1
486296422	2
1833260274	3
3067295842	4
3908295842	5
800057393	1
1718014161	2
2441026233	3
2883007255	4
3491063022	5
1483658307	1
1560613214	2
1965630919	3
2413610139	4
3962659003	5
37905882	1
2163913313	2
2702934307	3
3769906289	4
610815810	1
1334850070	2
1564831314	3
2016785712	4
2317806984	5
44362807	1
2402389773	2
2635382806	3
3296320074	4
3759314648	5
61446615	1
1651457645	2
2275488299	3
2760507721	4
3203500406	5
230824511	1
1411820450	2
1783801533	3
2625841455	4
3251791843	5
410345438	1
1069334112	2
1133357228	3
2544352872	4
3094305066	5
186229751	1
412209734	2
657231202	3
1835160811	4
2037219076	5
269177167	1
787211823	2
1101193421	3
1890194814	4
3343196207	5
561829795	1
1919887710	2
3100887072	3
3523826951	4
396836119	1
2137887187	2
2616830432	3
3254861885	4
3929851497	5
280370124	1
577389861	2
1393427515	3
2277381676	4
2869414590	5
245772799	1
752712678	2
2314721921	3
2677743444	4
2917721573	5
50724912	1
439744773	2
818764635	3
1239756272	4
1290739373	5
1990495937	1
2293515786	2
2536535635	3
3242567201	4
3495506906	5
186664220	1
244687442	2
931678792	3
2784648080	4
3445639546	5
353517168	1
532536903	2
1119524481	3
1632545551	4
2060498317	5
305721152	1
2157726492	2
2493679374	3
2705660742	4
2806722313	5
791870012	1
3145849363	2
3238832601	3
3338855685	4
305873839	1
1395911776	2
2263870238	3
2685902776	4
3059885472	5
927604001	1
1939642007	2
2922640149	3
3130619789	4
3308600925	5
4298582	1
278360154	2
2147329507	3
2168072716	4
419108519	1
634048398	2
1337037488	3
2774035689	4
2831098944	5
780974539	1
1081914162	2
2042932972	3
2412965889	4
3802922173	5
217717212	1
491696959	2
3222717038	3
3480696669	4
3827689705	5
255029837	1
1888985739	2
2665983824	3
2762967047	4
2953987074	5
432622852	1
2302630284	2
2780583520	3
2852606689	4
3466586482	5
294307835	1
677329340	2
1947338572	3
2200280079	4
2313260046	5
94671536	1
115414803	2
2339654005	3
2434717260	4
2680696943	5
1380905856	1
1401648889	2
2103857698	3
2728878077	4
3337868497	5
604507953	1
814489145	2
2209484617	3
2329506037	4
3981512597	5
206458858	1
2137445161	2
2271426821	3
2376488392	4
2708467970	5
781071722	1
1236011368	2
1283074680	3
3190053220	4
3435076536	5
904349168	1
2336359965	2
2605299787	3
3106322891	4
3964359036	5
270661713	1
2330670483	2
2530650381	3
2788605137	4
3591634757	5
610034960	1
1201026191	2
1637086136	3
3285096880	4
3677078412	5
94143998	1
164167237	2
1144206905	3
1621198248	4
2386197899	5
211994603	1
832934134	2
1132967386	3
1463987291	4
3497997969	5
434861123	1
1236902405	2
1761842111	3
1981873607	4
2314893347	5
76179392	1
875178986	2
984162268	3
1043145433	4
1072122330	5
434149391	1
454892480	2
1925156940	3
2048140157	4
3932147184	5
1345725564	1
1510745357	2
1778725099	3
3201696497	4
3502717612	5
527696736	1
1369656831	2
1733637953	3
1894659387	4
2256690346	5
64040084	1
951040722	2
1587073373	3
1657016506	4
3455054486	5
75805938	1
232825681	2
1071823881	3
1252843353	4
3654839037	5
837046366	1
1626073875	2
2277083394	3
2964072540	4
3696042071	5
1002969608	1
1401001045	2
2329998548	3
2473978491	4
3584977272	5
980962051	1
1744949054	2
1976900422	3
3169916727	4
3987957235	5
408966659	1
555027997	2
2116015102	3
3531970783	4
3846960328	5
205661547	1
326642999	2
1564680765	3
1837621981	4
2984619716	5
644449349	1
1102400093	2
1751390218	3
3193425534	4
3467406599	5
638836409	1
1345827414	2
1478768860	3
2024801648	4
3751765262	5
25602892	1
580622389	2
699605736	3
1600607999	4
2369629120	5
635364320	1
971425775	2
2728395896	3
3067415630	4
3250433843	5
2534078527	1
2960058145	2
3346085843	3
3414029092	4
3873050074	5
119341531	1
2064391083	2
2839390212	3
3010410127	4
3672366059	5
289348611	1
1335387656	2
2132335200	3
2466366640	4
3830323531	5
248797919	1
650745817	2
1292805122	3
3344736639	4
3368761560	5
418167514	1
3187185583	2
3423167224	3
3684158522	4
898859738	1
978853238	2
1296834494	3
2725829851	4
2801853006	5
1636633182	1
1746658136	2
2644619139	3
3577619951	4
3719599756	5
142564532	1
894605437	2
1330585178	3
1524539977	4
2419557392	5
75331207	1
1076335507	2
1843285078	3
2458304599	4
3809305296	5
174472732	1
216416082	2
695409072	3
1369468785	4
2297451488	5
335686281	1
1548683960	2
1812717154	3
2366698584	4
3758709436	5
339314242	1
1840330060	2
2148311629	3
2613299668	4
2770319409	5
369964249	1
1265946547	2
2555956414	3
2579979629	4
3353006906	5
422035933	1
1425034539	2
2903043944	3
3279983475	4
3786042608	5
352694755	1
1955682160	2
2268700270	3
2837493962	1
3055472191	2
3084453872	3
3315475326	4
3556495181	5
518091106	1
762117629	2
830062500	3
1924100392	4
3071096736	5
1356778520	1
1541800128	2
1985781715	3
2283813081	4
3267769342	5
620123782	1
2038179725	2
2976140678	3
3215162261	4
227448179	1
771507951	2
2444478642	3
2909498375	4
2976453164	5
35129470	1
1051107319	2
1274127090	3
1738153505	4
2041093386	5
69274257	1
942293988	2
1162275360	3
1340256964	4
3744235492	5
471947368	1
510930824	2
994960313	3
1926998026	4
2851997446	5
1013027231	1
1197968621	2
1414028740	3
2429021425	4
2844012832	5
307030321	1
507010165	2
712030030	3
1960002498	4
3168038395	5
537252438	1
1283217144	2
2131278193	3
2625257991	4
3756259036	5
512696496	1
545679955	2
788699804	3
1093719472	4
2467697192	5
973192374	1
2613221499	2
3130214769	3
3818195971	4
3874219353	5
1023061745	1
2083117861	2
2894117512	3
3647065402	4
3714096978	5
21796414	1
2021806983	2
2060790200	3
2693781605	4
3617741173	5
119159918	1
383138026	2
951117567	3
1878115477	4
2187108625	5
941687558	1
1493640559	2
1580623955	3
2489626509	4
3488645958	5
1627210190	1
1652191794	2
1700215239	3
2714182974	4
3150170961	5
947534420	1
2084532098	2
2287525307	3
2488546841	4
2526566969	5
122216176	1
977235681	2
1465187036	3
2392214725	4
3449179218	5
469764161	1
615717267	2
1068735317	3
1384716919	4
2146756442	5
994116176	1
2271133765	2
2750153367	3
2866176703	4
3481169737	5
72078812	1
1803097833	2
1829121169	3
2802132256	4
3076085236	5
1039411953	1
1401391664	2
2042463047	3
3471458634	4
3723413579	5
122779190	1
1106818593	2
2326782672	3
2964764102	4
3830801706	5
610475279	1
726498491	2
747241701	3
1017486653	4
2258484157	5
724026286	1
1198005977	2
1218749246	3
3269016131	4
3496997679	5
818764541	1
1505785676	2
2947793049	3
3558812558	4
853599547	1
1406620877	2
2227621980	3
2306600244	4
2825589850	5
1113881968	1
1134625174	2
1338863619	3
2563852760	4
2703832766	5
810915004	1
1798874245	2
2002855872	3
2483873897	4
3447913204	5
1293240309	1
1831271704	2
2026293292	3
2360271356	4
2781264508	5
604320740	1
1148273793	2
1322331941	3
1343075209	4
1901283310	5
117406337	1
2051351497	2
3037392351	3
3455370474	4
3803351903	5
569663603	1
685606850	2
2286674207	3
2568655534	4
3058608475	5
1979488730	1
2031511902	2
2337490124	3
2368473452	4
3321547629	5
480889219	1
884871924	2
1293891018	3
1844888291	4
3323873955	5
508593196	1
529336639	2
553536498	3
1497583273	4
2176585304	5
1117234965	1
2241188429	2
2394209907	3
2803229450	4
3464221923	5
11276811	1
1706264740	2
2565263579	3
2683206941	4
2970226555	5
450328056	1
1295328694	2
2109291037	3
2808283491	4
3168263118	5
1638974981	1
3183973413	2
3239916660	3
3278978173	4
3550939628	5
732434131	1
2060491171	2
2276471015	3
2416450860	4
256469915	1
1170510629	2
2541509293	3
3604508305	4
9620064	1
1066619193	2
1120562384	3
2320601248	4
3136587181	5
1721926298	1
1880946148	2
2718989030	3
3071938835	4
3258960311	5
409185584	1
560180360	2
1231200039	3
1260180244	4
1970211068	5
176069756	1
593089300	2
1967100097	3
2640039745	4
3906050600	5
140827011	1
503768342	2
551788238	3
2739796944	4
2760538470	5
2523014158	1
3385056755	2
3681036556	3
3914024777	4
3949008066	5
304720923	1
1372761431	2
2589759922	3
3295710826	4
3405734159	5
867407904	1
2228405176	2
3001406105	3
3098389276	4
3430448932	5
1117496345	1
1172481436	2
1193222908	3
2598485323	4
3197484800	5
1315346018	1
1418325974	2
1637319063	3
1742302220	4
1765285667	5
1091416763	1
2120412697	2
2201395969	3
2977433783	4
3754431575	5
189418522	1
286401697	2
307143282	3
532348019	4
2661404251	5
220534575	1
1650546825	2
2653542877	3
2730526183	4
2822549438	5
128481020	1
503475738	2
1472475041	3
1898454681	4
3552463329	5
1305175774	1
1776168808	2
2577194814	3
3245226026	4
3390167589	5
94175366	1
281196789	2
960189822	3
1041173044	4
1161193015	5
1453896666	1
2159849384	2
3268920307	3
3535860246	4
3853894923	5
466145133	1
681085128	2
1227143043	3
1323086289	4
1947119254	5
286570157	1
1763557569	2
2390580540	3
2621573695	4
3497561514	5
98135679	1
985085012	2
1283118210	3
2825075384	4
2852068710	5
53986769	1
468020021	2
1855977310	3
3204978296	4
3511971448	5
750169051	1
1902204969	2
2503199572	3
2523942781	4
3487202242	5
970728631	1
3019778821	2
3406770053	3
3542750058	4
3775769820	5
180708275	1
2788707869	2
2936687848	3
3214669336	4
117060674	1
372080557	2
1526037972	3
1751057771	4
2990028450	5
700061629	1
1518097627	2
1687039075	3
2569076725	4
2969053094	5
777471158	1
1019530931	2
1040274257	3
2643499884	4
918190345	1
1635128135	2
2981155540	3
3254176965	4
3423198590	5
428199164	1
691140436	2
1634157846	3
2293175429	4
2354153726	5
773265145	1
1496206068	2
1642260909	3
3082218950	4
3755209666	5
489874884	1
1730872039	2
1820815113	3
2547884232	4
3678883012	5
412384284	1
949375348	2
2608373549	3
3205364665	4
3756357296	5
1608776449	1
2306754176	2
3096735210	3
3381754930	4
3403778363	5
238475162	1
273458565	2
1502477426	3
3367447423	4
3388192259	5
149898167	1
170881387	2
505902811	3
714842692	4
3850889573	5
1259870244	1
2240869432	2
2715889132	3
3469860095	4
3571883467	5
1334806802	1
3679776484	2
3788759757	3
3825743140	4
3917759815	5
890286702	1
1013269919	2
2235280547	3
3605239302	4
3729260802	5
169742918	1
1368760081	2
1492703328	3
1539766583	4
1619701587	5
1020852191	1
3083897048	2
3486834606	3
3512857879	4
3765877438	5
387424019	1
1493460718	2
1514202376	3
2335401240	4
3538451272	5
1600573122	1
2037639047	2
2535616584	3
2874602943	4
3380575444	5
323912554	1
1252860096	2
1803927981	3
2172867687	4
3164906692	5
57403142	1
787355787	2
808099230	3
1099377205	4
1133400647	5
1828827135	1
2966864373	2
3154844279	3
3240867509	4
3926813661	5
1039231368	1
2520201605	2
2598224925	3
3617222371	4
512530218	1
1433530856	2
2176520173	3
3043519302	4
3846548797	5
791206025	1
1373238953	2
2802236049	3
3070212414	4
3656243541	5
105982065	1
2503980149	2
3802973996	3
3826917301	4
3847670725	5
493587239	1
2007544265	2
2347569004	3
3335604848	4
3600546414	5
605207959	1
690191120	2
2708199365	3
3500240303	4
3581223579	5
505513762	1
1580527756	2
1735467637	3
3069479831	4
3310499710	5
588592284	1
671547244	2
768528798	3
789265430	4
2236529204	5
341093960	1
1191136493	2
2006137653	3
2346117280	4
3637087807	5
340704663	1
706686107	2
1524725329	3
2551744427	4
2897725909	5
221123722	1
1421135805	2
2668134469	3
3572092069	4
3958070168	5
1419011258	1
1791952534	2
1812695866	3
2324983733	4
2401967059	5
1028359499	1
1587350733	2
1992372039	3
2526351662	4
154134981	1
2330066446	2
2548126335	3
3297119023	4
3712138521	5
82492162	1
673511728	2
1363462641	3
2782461363	4
2933482814	5
79580093	1
334601427	2
498581196	3
1475580383	4
2266583112	5
167427980	1
1263461881	2
1284445104	3
2385437558	4
2831417241	5
1433394507	1
1785452711	2
2934453117	3
3767449053	4
3952388933	5
1178251045	1
1283314242	2
2649264746	3
3528265617	4
3945285330	5
208819116	1
1833867977	2
2467849115	3
3057798513	4
3401859910	5
43017904	1
72963011	2
2084013026	3
2543002555	4
3991996168	5
625146121	1
645889216	2
1619145483	3
1954166147	4
3716171659	5
789851841	1
983884751	2
1561863391	3
2577899088	4
3403856948	5
1888282466	1
1955267075	2
2263220257	3
3679259990	4
3730243321	5
1302409517	1
2201410272	2
2468351604	3
2495413349	4
2778354739	5
269440113	1
974432564	2
1070455922	3
1251475725	4
1546413864	5
368450754	1
662402249	2
2470440520	3
2555413864	4
2923391854	5
409670318	1
1193657959	2
1718645715	3
3290672755	4
3666652272	5
493429085	1
1854427924	2
3264366759	3
3508426531	4
3765367977	5
932105315	1
1312165086	2
1908116290	3
2134176177	4
2853167234	5
23530128	1
508597910	2
2208554954	3
3110595762	4
3250572310	5
510018664	1
609080118	2
890073383	3
1057016631	4
2612017212	5
344710967	1
1658718111	2
1859736350	3
1880479554	4
3973721306	5
382874304	1
1662830026	2
1840811455	3
3263863568	4
3794803157	5
677260736	1
786215587	2
1827212918	3
2261194232	4
2281937326	5
27748955	1
247781960	2
1452779231	3
2248738446	4
3610777199	5
273581436	1
428604670	2
1510562035	3
2794601069	4
3447593692	5
1292911096	1
1364852774	2
2580891655	3
2678913301	4
3375904364	5
1411343518	1
1816336373	2
2462397537	3
2818350546	4
3041371921	5
2399637190	1
3036588216	2
3585581076	3
3628644272	4
3928624013	5
2205914575	1
3094912138	2
3729898325	3
3887879643	4
3961902852	5
1072466008	1
2918412508	2
3185405424	3
3393465311	4
487172006	1
1181151172	2
2194150244	3
2381171773	4
2437115019	5
537583226	1
1413569002	2
1434552282	3
1937548509	4
2622616176	5
118387840	1
325325921	2
1946376046	3
3299374710	4
3394356293	5
304329918	1
832279379	2
1355300688	3
3541310732	4
3784302255	5
306888581	1
327631732	2
1263931174	3
2108927343	4
2814880456	5
115818942	1
2322868500	2
2583808206	3
3648805594	4
3669548688	5
472842934	1
1245917114	2
2671870760	3
3134863558	4
3594843224	5
583734672	1
2121773192	2
2150754903	3
2246777953	4
2501727821	5
2358084398	1
2847078764	2
3113140160	3
3688131389	4
3722074756	5
228015152	1
756043019	2
1398022467	3
1819977036	4
2172996691	5
55533470	1
1155509107	2
1777541907	3
2139519723	4
415516426	1
868510912	2
2072469714	3
2956510738	4
3561451779	5
254246169	1
1286283594	2
1368306870	3
1992259577	4
448860083	1
1043852711	2
1394872446	3
3685840116	4
3963896405	5
24977723	1
1135984858	2
1469002901	3
3141966391	4
3340024482	5
723625116	1
1588625870	2
3035624420	3
3192564299	4
3862608568	5
218419234	1
614400484	2
1071473200	3
1215454857	4
1749432682	5
131866586	1
499842970	2
2023853008	3
2411910982	4
3755866122	5
41793555	1
847754350	2
868495998	3
3081803627	4
3365784971	5
574698360	1
875719673	2
980712936	3
2004673608	4
2396655082	5
2090125697	1
2949124884	2
3105104739	3
3348124536	4
3608104274	5
332056986	1
957078043	2
1129057857	3
1640050717	4
2740088142	5
221085950	1
393145838	2
1363106658	3
3087111534	4
3196094888	5
414242284	1
1081231552	2
1651264387	3
3368260965	4
3956211982	5
1072184714	1
1404164287	2
2023153668	3
2350174965	4
2606154596	5
579398087	1
1088335819	2
1109078916	3
1860335007	4
2387354465	5
187994660	1
365976099	2
2900993325	3
2974935004	4
3333954565	5
2073396295	1
2253376044	2
2853407146	3
3657396295	4
61223212	1
395254413	2
2461262194	3
3830258942	4
3894199055	5
277999535	1
328022900	2
831014007	3
2120030863	4
2667983610	5
855533704	1
1287486647	2
1419546535	3
3143474514	4
3167497910	5
836212810	1
1173155650	2
1853183340	3
2186197891	4
3014157217	5
765032565	1
785775777	2
1257985381	3
1406045328	4
2414002495	5
48537721	1
1856497505	2
1997490715	3
2914488104	4
3717517119	5
127801114	1
2074869017	2
2705810060	3
3195844567	4
3216586085	5
274514001	1
734495236	2
981516558	3
1077459635	4
1364451153	5
884777540	1
932800769	2
1029784102	3
1661743322	4
3721756214	5
459076489	1
737056167	2
1700056923	3
1720800009	4
2816053902	5
126852883	1
808885275	2
861868615	3
1024888409	4
1975889048	5
1053486411	1
1420481073	2
2118460128	3
2488491516	4
3327488905	5
2122288467	1
2193271633	2
2619251161	3
2718234385	4
2885254238	5
422632428	1
739622214	2
1771655931	3
2782654828	4
3718613684	5
4775302	1
415796541	2
1119748839	3
3045778029	4
3286797818	5
260551184	1
975543582	2
2125582057	3
2899541260	4
3745580142	5
569835460	1
1789792643	2
2939833022	3
3678823996	4
3876803791	5
635308204	1
678371401	2
1824331807	3
2057351488	4
2879310700	5
826704350	1
874729266	2
1945726362	3
2032709635	4
3688717766	5
631300883	1
1715338348	2
1809359782	3
2812356993	4
431768812	1
2159775141	2
2265718389	3
3746716589	4
3911708112	5
1868391431	1
2684432216	2
3261371516	3
3863405740	4
2151254755	1
2188233133	2
2870262409	3
3192241831	4
3648269714	5
273067265	1
325090479	2
1159046228	3
1635029025	4
3005069383	5
309359098	1
1286361187	2
1758342325	3
2510379759	4
2643321264	5
130793922	1
945794561	2
1054777751	3
3355826666	4
916617686	1
1868655070	2
3557623026	3
3864644389	4
3900587810	5
570195044	1
1433196959	2
2354197481	3
2511217212	4
427483338	1
458466644	2
1990492685	3
3171485951	4
3534507141	5
9710964	1
2004776542	2
2714757144	3
3273749884	4
3294492914	5
1421900642	1
2129878076	2
2269831235	3
2356894432	4
3725894432	5
235728102	1
420679542	2
686709282	3
900689010	4
2595738615	5
374752498	1
1503721197	2
2551758308	3
2595701618	4
3895738439	5
704503368	1
1418534256	2
2268576493	3
2897515735	4
3261548565	5
317696613	1
777677807	2
2230727653	3
2354670900	4
3423669565	5
351576915	1
1671533637	2
2763570643	3
2822553847	4
3126533521	5
1653427102	1
2311457832	2
2365402819	3
2881432214	4
3846430936	5
19790062	1
1927816158	2
2169796043	3
2334815693	4
2419798946	5
41973088	1
637040555	2
985980261	3
1095040033	4
1386992975	5
1078820047	1
1266798102	2
1492777899	3
3271825679	4
1224761963	1
2489758711	2
3162777830	3
3326731126	4
3428747619	5
1057250406	1
1680242976	2
2345233920	3
2609295259	4
3451252612	5
106887768	1
551880630	2
1900873897	3
3125870647	4
3181814009	5
242489206	1
1340446205	2
2544484854	3
3000439357	4
3021182509	5
813129297	1
1373078703	2
1564098448	3
2275091072	4
2341114360	5
1924123316	1
3304079917	2
3333141604	3
3392124826	4
3732082703	5
1553664919	1
1770684598	2
2048664280	3
2074687616	4
3750698742	5
78654291	1
778605247	2
2575658061	3
3739615050	4
3801636658	5
272844002	1
770873375	2
1018852999	3
2625847833	4
3532846904	5
109253484	1
135207009	2
1063245762	3
1914246284	4
3013243323	5
54041488	1
166037948	2
829057160	3
1354049847	4
1865070800	5
1656351027	1
2369418350	2
2561399755	3
3755354978	4
735756791	1
1158776236	2
1994735096	3
2190796493	4
3528726505	5
346702830	1
1499697950	2
1756689359	3
1866712531	4
2940747967	5
701805709	1
1434798163	2
3249794100	3
3481747156	4
3696766717	5
744124884	1
2423141186	2
2443882774	3
3075130511	4
3875089360	5
1286437500	1
1466417351	2
2652455694	3
3019450120	4
3635430938	5
594275272	1
1438234094	2
2028284975	3
2519226077	4
3133255287	5
497176699	1
519119948	2
1193148982	3
1699126858	4
3212176351	5
518683260	1
734636326	2
3344644986	3
3632674606	4
3653417927	5
60688719	1
107672001	2
2382722562	3
3900729238	4
3921472388	5
590837032	1
859856713	2
1426872562	3
1479855842	4
3756891404	5
94810700	1
853759755	2
1251810990	3
1553790492	4
3597801235	5
384666950	1
1259695608	2
1457647156	3
1983706289	4
2945665209	5
1618836659	1
2155830851	2
2231854035	3
2606873664	4
3104824870	5
471236242	1
858250639	2
878993905	3
1949287655	4
2885246285	5
648021954	1
1704025729	2
2002005169	3
2141021780	4
2366041417	5
850624594	1
1096606018	2
2502617396	3
2523359094	4
3089595104	5
79038291	1
271018029	2
918998839	3
1953034111	4
3814003483	5
216449462	1
971446849	2
1614465895	3
3371513530	4
3819492916	5
358336828	1
2266290585	2
2656321848	3
2677065055	4
3481360633	5
279190576	1
635171773	2
1125126103	3
1628145485	4
1838126799	5
75599950	1
662590776	2
1219530076	3
1279550017	4
1568571325	5
366150739	1
995168278	2
2675179254	3
2992197269	4
3376149985	5
203191913	1
2560212466	2
2580954106	3
2747190577	4
3344209912	5
325046301	1
627025979	2
1007057216	3
1543996574	4
2900004935	5
342587488	1
1464624419	2
1723564184	3
2557601425	4
2890620935	5
38450857	1
2090459974	2
2377448069	3
2474511324	4
2646490999	5
749259177	1
1367209977	2
1889271025	3
3127229491	4
3424218979	5
437546464	1
773607918	2
2829606815	3
3054546464	4
3075289610	5
995569697	1
1016312906	2
1067554664	3
3394579739	4
3415316215	5
358839217	1
1037831492	2
1782822315	3
1991842004	4
2848835674	5
320248607	1
1292285446	2
2790243440	3
3225236415	4
3256219753	5
875971274	1
1188960771	2
2094999478	3
2912983577	4
3261974814	5
787131680	1
2011168390	2
2512111059	3
3466144749	4
3823137546	5
506119255	1
621098947	2
678082345	3
1486051359	4
3849109797	5
1511370301	1
3103406289	2
3400345877	3
3971416673	4
3992158261	5
689322777	1
996342402	2
2503312036	3
2708333518	4
3277319351	5
520570163	1
771589786	2
851613157	3
2781543922	4
3353576491	5
1259329828	1
1645312558	2
2885269302	3
3001292527	4
3055315751	5
664532999	1
771516377	2
1506510221	3
2273539154	4
2698552047	5
472373884	1
2299371561	2
2611402817	3
3274421807	4
3368365057	5
51846797	1
144831650	2
2369801938	3
2461825151	4
2825816098	5
1069276622	1
2087233744	2
2424226604	3
2759247910	4
3618245239	5
525834333	1
1060825333	2
2041823939	3
2466843295	4
2828797809	5
1246478803	1
2184440939	2
3257436280	3
3406456038	4
3970435351	5
735789578	1
1453840297	2
1522820334	3
2616798805	4
3137819928	5
388991640	1
1459988563	2
2088020900	3
3133977997	4
3342997736	5
97211891	1
374151669	2
1055222473	3
3687203993	4
759918226	1
1956915033	2
3099911781	3
3634926005	4
3841919213	5
173778508	1
1703833170	2
2296825796	3
2880806552	4
3246787682	5
1263642739	1
1751700421	2
2138691680	3
2592671070	4
3986682391	5
138777884	1
159521145	2
465754066	3
528735658	4
549478977	5
138544837	1
327482976	2
519542629	3
1922540769	4
2434518361	5
601855315	1
2843783931	2
2962843818	3
3163785150	4
3723845966	5
56961020	1
566915245	2
1334904327	3
2705955851	4
2844895616	5
337302313	1
2797299062	2
3163280250	3
3240263528	4
3904292559	5
756989844	1
2023984970	2
2343937790	3
2826957115	4
196112929	1
1309110028	2
1329853180	3
2761155060	4
2781898271	5
863912354	1
884655501	2
2812860133	3
3206841201	4
3966882085	5
630428678	1
3008402104	2
3343421830	3
3373445161	4
3616464604	5
1355857411	1
1517837094	2
2314864435	3
2700843827	4
2891863564	5
38841757	1
706875813	2
1287813313	3
1397836416	4
1836829276	5
331595862	1
719626973	2
1313607877	3
1449589477	4
2023621750	5
57091174	1
242034246	2
2194041617	3
2557034536	4
3215015323	5
115937558	1
214999013	2
1704955319	3
1836935352	4
2374967625	5
315693421	1
918714203	2
1264668808	3
2103689241	4
2158672291	5
493087256	1
1821123490	2
2388117567	3
2415100960	4
2821078604	5
83281147	1
116261174	2
900299901	3
2530255806	4
3165248026	5
356064299	1
1212103001	2
1528082570	3
3185060062	4
3320081525	5
1767999420	1
2161980457	2
2182720356	3
2737004702	4
3721043189	5
528829918	1
644771251	2
811792791	3
832534372	4
1828832880	5
1184634112	1
1338667251	2
1814648273	3
2238627554	4
3518664001	5
1992196943	1
2194180070	2
3211255205	3
3233198394	4
3752191022	5
66974801	1
747968705	2
3057978517	3
3612966034	4
3871905624	5
389361181	1
703392302	2
800375581	3
1694354130	4
3050390212	5
1521653157	1
1872670896	2
2222640211	3
2767659079	4
2858642359	5
1054439068	1
1301380226	2
2513387832	3
3136408560	4
3585400837	5
886646889	1
1638602298	2
1858580209	3
2819580383	4
3567612285	5
