Channel A: 
Mode: 2
N1/T1: 257.62 µs
Channel B: 
Mode: 1
N2/T2: 257.62 µs
tau (ms)	g2 Values
0.4262822940000035	0.0691076182034177
0.43028229400000395	0.06768638183933712
0.4342822940000044	0.06986265002183549
0.43828229400000396	0.06981823638545798
0.4422822940000035	0.06901879093066265
0.44628229400000397	0.07044002729474323
0.4502822940000044	0.06795286365760222
0.45428229400000397	0.06795286365760222
0.45828229400000353	0.07115064547678351
0.462282294000004	0.0701291318401006
0.4662822940000044	0.06320060456520782
0.470282294000004	0.0676419682029596
0.47428229400000355	0.068619068203265
0.478282294000004	0.0656433545659713
0.48228229400000444	0.06484390911117598
0.486282294000004	0.0701291318401006
0.49028229400000356	0.06995147729459053
0.494282294000004	0.06839700002137741
0.49828229400000446	0.0678640363848472
0.502282294000004	0.06559894092959379
0.5062822940000036	0.06719783183918443
0.510282294000004	0.06795286365760222
0.5142822940000045	0.06795286365760222
0.518282294000004	0.06679810911178677
0.5222822940000036	0.06422211820189073
0.526282294000004	0.06741990002107201
0.5302822940000045	0.06617631820250151
0.534282294000004	0.06479949547479846
0.5382822940000036	0.06559894092959379
0.542282294000004	0.06702017729367435
0.5462822940000045	0.06408887729275818
0.5502822940000041	0.06573218183872634
0.5542822940000036	0.0678640363848472
0.5582822940000041	0.0703956136583657
0.5622822940000045	0.06586542274785889
0.5662822940000041	0.06426653183826825
0.5702822940000036	0.06542128638408372
0.5742822940000041	0.06622073183887904
0.5782822940000045	0.06457742729291088
0.5822822940000041	0.0648883227475535
0.5862822940000036	0.063644740928983
0.5902822940000041	0.06293412274694271
0.5942822940000045	0.06311177729245279
0.5982822940000041	0.060757854564444345
0.6022822940000037	0.062223504564902436
0.6062822940000041	0.06351150001985045
0.6102822940000046	0.06129081820097456
0.6142822940000041	0.06093550910995442
0.6182822940000037	0.06799727729397975
0.6222822940000041	0.0616461272919947
0.6262822940000046	0.059736340927761436
0.6302822940000041	0.06155730001923967
0.6342822940000037	0.06626514547525655
0.6382822940000041	0.060713440928066825
0.6422822940000046	0.061823781837504775
0.6462822940000041	0.058359518200058386
0.6502822940000037	0.0624011591104125
0.6542822940000041	0.06115757729184201
0.6582822940000046	0.06155730001923967
0.6622822940000042	0.06124640456459704
0.6662822940000037	0.06204585001939236
0.6702822940000042	0.0596475136550064
0.6742822940000046	0.0608910954735769
0.6782822940000042	0.058981309109343634
0.6822822940000037	0.06115757729184201
0.6862822940000042	0.061113163655464486
0.6902822940000046	0.05991399547327151
0.6942822940000042	0.05960310001862888
0.6982822940000037	0.06018047729153662
0.7022822940000042	0.05955868638225136
0.7062822940000046	0.06155730001923967
0.7102822940000042	0.0596475136550064
0.7142822940000038	0.056938281835977815
0.7182822940000042	0.06018047729153662
0.7222822940000047	0.05707152274511037
0.7262822940000042	0.060446959109801725
0.7302822940000038	0.057915381836283204
0.7342822940000042	0.059336618200363775
0.7382822940000047	0.06031371820066917
0.7422822940000042	0.05702710910873285
0.7462822940000038	0.05538380456276469
0.7502822940000042	0.057338004563375476
0.7542822940000047	0.05600559547204994
0.7582822940000042	0.061823781837504775
0.7622822940000038	0.060713440928066825
0.7662822940000042	0.0571603500178654
0.7702822940000047	0.05822627729092583
0.7742822940000043	0.059736340927761436
0.7782822940000038	0.05578352729016235
0.7822822940000043	0.0556502863810298
0.7862822940000047	0.05502849547174455
0.7902822940000043	0.05778214092715065
0.7942822940000038	0.05538380456276469
0.7982822940000043	0.053163122743888805
0.8022822940000047	0.05773772729077314
0.8062822940000043	0.05200836819807334
0.8102822940000038	0.05320753638026632
0.8142822940000043	0.054140222744194194
0.8182822940000047	0.05387374092592909
0.8222822940000043	0.05582794092653987
0.8262822940000039	0.053118709107511285
0.8302822940000043	0.052763400016491144
0.8342822940000048	0.05178630001618575
0.8382822940000043	0.0528966409256237
0.8422822940000039	0.052763400016491144
0.8462822940000043	0.05156423183429816
0.8502822940000048	0.0528966409256237
0.8542822940000043	0.052141609107205895
0.8582822940000039	0.05427346365332675
0.8622822940000043	0.05200836819807334
0.8662822940000048	0.05200836819807334
0.8702822940000043	0.053562845471286466
0.8742822940000039	0.05125333637965554
0.8782822940000043	0.052718986380113624
0.8822822940000048	0.050098581833840077
0.8862822940000044	0.05187512728894079
0.8902822940000039	0.05089802728863539
0.8942822940000044	0.050675959106747805
0.8982822940000048	0.05129775001603305
0.9022822940000044	0.05098685456139043
0.9062822940000039	0.04818879546960681
0.9102822940000044	0.04774465910583163
0.9142822940000048	0.0511645091069005
0.9182822940000044	0.04707845456016886
0.9222822940000039	0.04849969092424943
0.9262822940000044	0.0491658954699122
0.9302822940000048	0.04956561819730986
0.9342822940000044	0.04778907274220915
0.938282294000004	0.047611418196699076
0.9422822940000044	0.04734493637843397
0.9462822940000049	0.04894382728802461
0.9502822940000044	0.04734493637843397
0.954282294000004	0.046856386378281274
0.9582822940000044	0.04556839092333326
0.9622822940000049	0.04632342274175106
0.9662822940000044	0.047211695469301415
0.970282294000004	0.045479563650578224
0.9742822940000044	0.04494660001404801
0.9782822940000049	0.04512425455955808
0.9822822940000044	0.04681197274190376
0.986282294000004	0.04539073637782319
0.9902822940000044	0.044813359104915455
0.9942822940000049	0.045435150014200704
0.9982822940000045	0.04263709092241708
1.002282294000004	0.046856386378281274
1.0062822940000045	0.04428039546838524
1.010282294000005	0.04561280455971078
1.0142822940000045	0.04401391365012014
1.018282294000004	0.04503542728680304
1.0222822940000045	0.04530190910506815
1.026282294000005	0.04401391365012014
1.0302822940000045	0.041171440921959
1.034282294000004	0.04365860455909999
1.0382822940000045	0.04263709092241708
1.042282294000005	0.04325888183170233
1.0462822940000045	0.041349095467469066
1.050282294000004	0.04179323183124425
1.0542822940000045	0.04254826364966205
1.058282294000005	0.043036813649814744
1.0622822940000045	0.04285915910430468
1.066282294000004	0.042415022740529496
1.0702822940000045	0.042370609104151975
1.074282294000005	0.03975020455787843
1.0782822940000045	0.04152675001297914
1.082282294000004	0.04130468183109155
1.0862822940000045	0.04112702728558148
1.090282294000005	0.039261654557725734
1.0942822940000045	0.03784041819364516
1.098282294000004	0.041349095467469066
1.1022822940000045	0.037529522739002535
1.106282294000005	0.03841779546655289
1.1102822940000046	0.037618350011757576
1.1142822940000041	0.03770717728451261
1.1182822940000046	0.03797365910277772
1.122282294000005	0.03788483183002268
1.1262822940000046	0.037529522739002535
1.1302822940000041	0.038240140921042824
1.1342822940000046	0.03775159092089013
1.138282294000005	0.036552422738697146
1.1422822940000046	0.03406525910155615
1.1462822940000041	0.03610828637492197
1.1502822940000046	0.03699655910247233
1.154282294000005	0.03850662273930793
1.1582822940000046	0.03610828637492197
1.1622822940000042	0.03553090910201424
1.1662822940000046	0.03535325455650416
1.170282294000005	0.0366856636478297
1.1742822940000046	0.03535325455650416
1.1782822940000042	0.03490911819272899
1.1822822940000046	0.03242195455558799
1.186282294000005	0.03570856364752431
1.1902822940000046	0.03397643182880111
1.1942822940000042	0.034154086374311186
1.1982822940000046	0.033798777283291045
1.202282294000005	0.03357670910140345
1.2062822940000046	0.033754363646913525
1.2102822940000042	0.033754363646913525
1.2142822940000046	0.032333127282832955
1.218282294000005	0.03397643182880111
1.2222822940000047	0.03331022728313835
1.2262822940000042	0.03504235910186154
1.2302822940000047	0.03357670910140345
1.234282294000005	0.031711336373547706
1.2382822940000047	0.030956304555129904
1.2422822940000042	0.032688436373853096
1.2462822940000047	0.030556581827732243
1.2502822940000051	0.030734236373242314
1.2542822940000047	0.03224430001007792
1.2582822940000042	0.030334513645844656
1.2622822940000047	0.03046775455497721
1.2662822940000051	0.030290100009467136
1.2702822940000047	0.03046775455497721
1.2742822940000043	0.029845963645691958
1.2782822940000047	0.02940182728191678
1.2822822940000052	0.03126720000977253
1.2862822940000047	0.028069418190591246
1.2902822940000043	0.03064540910048728
1.2942822940000047	0.029712722736559408
1.2982822940000052	0.029757136372936924
1.3022822940000047	0.02878003637263153
1.3062822940000043	0.027802936372326142
1.3102822940000047	0.027092318190285857
1.3142822940000052	0.027136731826663374
1.3182822940000047	0.025893150008092874
1.3222822940000043	0.029490654554671817
1.3262822940000047	0.027492040917683515
1.3302822940000052	0.02784735000870366
1.3342822940000048	0.026337286371868055
1.3382822940000043	0.026692595462888196
