Channel A: 
Mode: 2
N1/T1: 33.17 µs
Channel B: 
Mode: 1
N2/T2: 33.17 µs
tau (µs)	g2 Values
36.458363000000475	0.07800997924125579
36.97036300000042	0.08114343447437736
37.482363000000475	0.08434217002485563
37.99436300000053	0.08140455574380416
38.506363000000476	0.08381992748600203
39.01836300000042	0.08388520780335873
39.53036300000048	0.07970726749252997
40.042363000000535	0.08682282208441021
40.55436300000048	0.07892390368424958
41.06636300000042	0.08473385192899582
41.57836300000048	0.08434217002485563
42.090363000000536	0.08218791955208454
42.60236300000048	0.08094759352230727
43.114363000000424	0.08878123160511119
43.62636300000048	0.0878020268447607
44.13836300000054	0.08682282208441021
44.65036300000048	0.08284072272565154
45.162363000000425	0.08068647225288046
45.67436300000048	0.08682282208441021
46.18636300000054	0.08153511637851756
46.698363000000484	0.08473385192899582
47.21036300000043	0.0880631481141875
47.722363000000485	0.07990310844460007
48.23436300000054	0.08036007066609696
48.746363000000485	0.08401576843807214
49.25836300000043	0.08290600304300824
49.770363000000486	0.08362408653393194
50.282363000000544	0.08636585986291331
50.79436300000049	0.08251432113886804
51.30636300000043	0.08414632907278553
51.81836300000049	0.08238376050415465
52.330363000000546	0.08062119193552376
52.84236300000049	0.0876714662100473
53.35436300000043	0.07866278241482279
53.86636300000049	0.08173095733058765
54.37836300000055	0.08447273065956903
54.89036300000049	0.08271016209093815
55.402363000000435	0.08094759352230727
55.91436300000049	0.07827110051068259
56.42636300000055	0.0885853906530411
56.93836300000049	0.07964198717517328
57.450363000000436	0.08088231320495055
57.962363000000494	0.08036007066609696
58.47436300000055	0.08388520780335873
58.986363000000495	0.08257960145622474
59.49836300000044	0.0869533827191236
60.010363000000496	0.08486441256370922
60.52236300000055	0.08453801097692573
61.034363000000496	0.08381992748600203
61.54636300000044	0.08186151796530106
62.0583630000005	0.08336296526450514
62.570363000000555	0.08336296526450514
63.0823630000005	0.08316712431243505
63.59436300000044	0.08362408653393194
64.1063630000005	0.08506025351577932
64.61836300000056	0.0870186630364803
65.1303630000005	0.08277544240829485
65.64236300000044	0.07898918400160627
66.1543630000005	0.09054380017374207
66.66636300000056	0.08453801097692573
67.1783630000005	0.08101287383966396
67.69036300000045	0.08649642049762671
68.2023630000005	0.08022951003138357
68.71436300000056	0.08127399510909075
69.2263630000005	0.08355880621657524
69.73836300000045	0.08395048812071543
70.2503630000005	0.08649642049762671
70.76236300000056	0.08271016209093815
71.2743630000005	0.08310184399507833
71.78636300000045	0.08166567701323095
72.2983630000005	0.08447273065956903
72.81036300000056	0.087736746527404
73.32236300000051	0.08545193541991952
73.83436300000045	0.08231848018679795
74.34636300000051	0.08212263923472785
74.85836300000057	0.08055591161816707
75.37036300000051	0.08532137478520611
75.88236300000045	0.08297128336036494
76.39436300000051	0.07827110051068259
76.90636300000057	0.08303656367772164
77.41836300000051	0.08466857161163913
77.93036300000045	0.07898918400160627
78.44236300000051	0.07990310844460007
78.95436300000057	0.08368936685128864
79.46636300000051	0.08793258747947409
79.97836300000046	0.08284072272565154
80.49036300000051	0.08316712431243505
81.00236300000057	0.08297128336036494
81.51436300000051	0.08081703288759386
82.02636300000046	0.08003366907931347
82.53836300000052	0.08551721573727622
83.05036300000057	0.08381992748600203
83.56236300000052	0.08381992748600203
84.07436300000046	0.08271016209093815
84.58636300000052	0.08682282208441021
85.09836300000057	0.08088231320495055
85.61036300000052	0.08173095733058765
86.12236300000046	0.07885862336689288
86.63436300000052	0.08571305668934631
87.14636300000058	0.08323240462979174
87.65836300000052	0.08506025351577932
88.17036300000046	0.08297128336036494
88.68236300000052	0.08623529922819992
89.19436300000058	0.08257960145622474
89.70636300000052	0.0869533827191236
90.21836300000047	0.08623529922819992
90.73036300000052	0.08277544240829485
91.24236300000058	0.08120871479173405
91.75436300000052	0.08114343447437736
92.26636300000047	0.08133927542644746
92.77836300000052	0.07983782812724337
93.29036300000058	0.0868881024017669
93.80236300000053	0.08101287383966396
94.31436300000047	0.08323240462979174
94.82636300000053	0.08173095733058765
95.33836300000058	0.08140455574380416
95.85036300000053	0.08447273065956903
96.36236300000047	0.08022951003138357
96.87436300000053	0.08055591161816707
97.38636300000059	0.08342824558186183
97.89836300000053	0.08205735891737115
98.41036300000047	0.08310184399507833
98.92236300000053	0.08349352589921853
99.43436300000059	0.08434217002485563
99.94636300000053	0.08277544240829485
100.45836300000047	0.08238376050415465
100.97036300000053	0.08094759352230727
101.48236300000059	0.08042535098345366
101.99436300000053	0.08199207860001445
102.50636300000048	0.08506025351577932
103.01836300000053	0.08199207860001445
103.53036300000059	0.07768357765447229
104.04236300000053	0.07840166114539598
104.55436300000048	0.07755301701975889
105.06636300000054	0.07533348622963111
105.57836300000059	0.07977254780988667
106.09036300000054	0.07193890972708274
106.60236300000048	0.0770307744809053
107.11436300000054	0.07115554591880235
107.6263630000006	0.07820582019332588
108.13836300000054	0.0758557287684847
108.65036300000048	0.0769002138461919
109.16236300000054	0.07866278241482279
109.6743630000006	0.07716133511561869
110.18636300000054	0.07370147829571362
110.69836300000048	0.07402787988249712
111.21036300000054	0.07220003099650954
111.7223630000006	0.07037218211052196
112.23436300000054	0.06782624973361068
112.74636300000049	0.06919713639810136
113.25836300000054	0.0654761583087695
113.7703630000006	0.07141666718822914
114.28236300000054	0.06841377258982098
114.79436300000049	0.06789153005096737
115.30636300000054	0.0663248024344066
115.8183630000006	0.06645536306911999
116.33036300000055	0.06612896148233649
116.84236300000049	0.06808737100303748
117.35436300000055	0.06371358974013862
117.8663630000006	0.0655414386261262
118.37836300000055	0.06645536306911999
118.89036300000049	0.0646927945004891
119.40236300000055	0.06534559767405611
119.9143630000006	0.06306078656657163
120.42636300000055	0.06332190783599842
120.93836300000049	0.06221214244093453
121.45036300000055	0.06240798339300463
121.96236300000061	0.057511959591252174
122.47436300000055	0.06149405895001084
122.9863630000005	0.060645414824373745
123.49836300000055	0.061885740854151036
124.01036300000061	0.05960092974666655
124.52236300000055	0.05992733133345005
125.0343630000005	0.061167657363227344
125.54636300000055	0.058556444668959366
126.05836300000061	0.060775975459087146
126.57036300000055	0.060057891968163454
127.0823630000005	0.056402194196188284
127.59436300000056	0.05881756593838616
128.1063630000006	0.05796892181274907
128.61836300000056	0.05725083832182538
129.1303630000005	0.05366042086720691
129.64236300000056	0.05738139895653878
130.15436300000061	0.055292428801124394
130.66636300000056	0.05235481452007292
131.1783630000005	0.05274649642421312
131.69036300000056	0.05392154213663371
132.20236300000062	0.05281177674156982
132.71436300000056	0.05346457991513681
133.2263630000005	0.04798103325717406
133.73836300000056	0.04961304119109155
134.25036300000062	0.05131032944236573
134.76236300000056	0.05131032944236573
135.2743630000005	0.04961304119109155
135.78636300000056	0.05059224595144204
136.29836300000062	0.050983927855582235
136.81036300000056	0.04608790405382978
137.3223630000005	0.04928663960430805
137.83436300000056	0.047458790718320466
138.34636300000062	0.04595734341911638
138.85836300000057	0.04922135928695135
139.3703630000005	0.04980888214316165
139.88236300000057	0.046349025323256576
140.39436300000062	0.04804631357453076
140.90636300000057	0.047850472622460664
141.4183630000005	0.044194774850485494
141.93036300000057	0.0440642142157721
142.44236300000063	0.045108699293479285
142.95436300000057	0.041191880252077324
143.4663630000005	0.04184468342564432
143.97836300000057	0.04315028977277831
144.49036300000063	0.042497486599211313
145.00236300000057	0.04073491803058043
145.51436300000051	0.043411411042205104
146.02636300000057	0.03995155422230003
146.53836300000063	0.042497486599211313
147.05036300000057	0.03884178882723614
147.56236300000052	0.03982099358758664
148.07436300000057	0.03884178882723614
148.58636300000063	0.04125716056943402
149.09836300000057	0.03936403136608974
149.61036300000052	0.03825426597102585
150.12236300000058	0.039755713270229934
150.63436300000063	0.04164884247357422
151.14636300000058	0.03773202343217225
151.65836300000052	0.03995155422230003
152.17036300000058	0.038058425018955754
152.68236300000063	0.034729128833764084
153.19436300000058	0.03662225803710836
153.70636300000052	0.03381520439077029
154.21836300000058	0.03459856819905068
154.73036300000064	0.03329296185191669
155.24236300000058	0.03198735550478271
155.75436300000052	0.0323790374089229
156.26636300000058	0.0329012799477765
156.77836300000064	0.03779730374952896
157.29036300000058	0.032117916139496105
157.80236300000053	0.03081230979236212
158.31436300000058	0.0330971208998466
158.82636300000064	0.031922075187426006
159.33836300000058	0.0321831964568528
159.85036300000053	0.034337446929623885
160.36236300000058	0.03159567360064251
160.87436300000064	0.029180301858444634
161.38636300000059	0.03172623423535591
161.89836300000053	0.029049741223731235
162.4103630000006	0.029898385349368325
162.92236300000064	0.028266377415450843
163.4343630000006	0.029898385349368325
163.94636300000053	0.028266377415450843
164.4583630000006	0.028135816780737444
164.97036300000065	0.02624268757739316
165.4823630000006	0.028070536463380744
165.99436300000053	0.027091331703030252
166.5063630000006	0.030028945984081727
167.01836300000065	0.027613574241883848
167.5303630000006	0.024284278056692178
168.04236300000053	0.02748301360717045
168.5543630000006	0.026699649798890057
169.06636300000065	0.02415371742197878
169.5783630000006	0.02735245297245705
170.09036300000054	0.02395787646990868
170.6023630000006	0.025851005673252964
171.11436300000065	0.024480119008762277
171.6263630000006	0.02611212694267976
172.13836300000054	0.02506764186497257
172.6503630000006	0.02735245297245705
173.16236300000065	0.023500914248411785
173.6743630000006	0.025328763134399367
174.18636300000054	0.0217383456797809
174.6983630000006	0.02278283075748809
175.21036300000065	0.020954981871500508
175.7223630000006	0.022325868535991195
176.23436300000054	0.020367459015290214
176.7463630000006	0.021803625997137602
177.25836300000066	0.022586989805417994
177.7703630000006	0.02284811107484479
178.28236300000054	0.01951881488965312
178.7943630000006	0.02075914091943041
179.30636300000066	0.020693860602073712
179.8183630000006	0.019975777111150016
180.33036300000055	0.021281383458284005
180.8423630000006	0.01964937552436652
181.35436300000066	0.01880073139872943
181.8663630000006	0.020171618063220115
182.37836300000055	0.01638535965653155
182.8903630000006	0.021085542506213906
183.40236300000066	0.018931292033442827
183.9143630000006	0.017952087273092335
184.42636300000055	0.01991049679379332
184.9383630000006	0.020563299967360314
185.45036300000066	0.01638535965653155
185.9623630000006	0.017821526638378937
186.47436300000055	0.01860489044665933
186.9863630000006	0.019127132985512926
187.49836300000067	0.017756246321022236
188.0103630000006	0.01638535965653155
188.52236300000055	0.01638535965653155
189.0343630000006	0.016515920291244948
189.54636300000067	0.015667276165607858
190.0583630000006	0.016058958069748053
190.57036300000055	0.01632007933917485
191.0823630000006	0.017038162830098545
191.59436300000067	0.01645063997388825
192.1063630000006	0.016124238387104754
192.61836300000056	0.016254799021818152
193.1303630000006	0.016124238387104754
193.64236300000067	0.014883912357327464
194.15436300000061	0.013969987914333673
194.66636300000056	0.013839427279620273
195.17836300000062	0.015667276165607858
195.69036300000067	0.013708866644906875
196.20236300000062	0.014035268231690372
196.71436300000056	0.015014472992040864
197.22636300000062	0.012990783153983181
197.73836300000067	0.01416582886640377
198.25036300000062	0.012664381567199684
198.76236300000056	0.013251904423409979
199.27436300000062	0.012337979980416186
199.78636300000068	0.013251904423409979
200.29836300000062	0.014557510770543966
200.81036300000056	0.01318662410605328
201.32236300000062	0.013382465058123377
201.83436300000068	0.011162934267995597
202.34636300000062	0.013382465058123377
202.85836300000057	0.01207685871098939
203.37036300000062	0.011162934267995597
203.88236300000068	0.012403260297772887
204.39436300000062	0.012468540615129586
204.90636300000057	0.011358775220065696
205.41836300000062	0.011881017758919291
205.93036300000068	0.011358775220065696
206.44236300000063	0.012337979980416186
206.95436300000057	0.011358775220065696
207.46636300000063	0.011097653950638898
207.97836300000068	0.010836532681212102
208.49036300000063	0.010053168872931707
209.00236300000057	0.010379570459715205
209.51436300000063	0.010183729507645107
210.02636300000069	0.009987888555575008
210.53836300000063	0.009792047603504911
211.05036300000057	0.009922608238218309
211.56236300000063	0.009596206651434812
212.0743630000007	0.010379570459715205
212.58636300000063	0.009204524747294615
213.09836300000057	0.009073964112581217
213.61036300000063	0.009987888555575008
214.1223630000007	0.009596206651434812
214.63436300000063	0.009596206651434812
215.14636300000058	0.008421160939014223
215.65836300000063	0.008812842843154419
216.1703630000007	0.00659331205302664
216.68236300000063	0.008225319986944125
217.19436300000058	0.006984993957166836
217.70636300000064	0.007964198717517327
218.2183630000007	0.008160039669587425
218.73036300000064	0.007833638082803929
219.24236300000058	0.007441956178663732
219.75436300000064	0.008943403477867819
220.2663630000007	0.008160039669587425
220.77836300000064	0.006919713639810136
221.29036300000058	0.007376675861307033
221.80236300000064	0.009204524747294615
222.3143630000007	0.006658592370383339
222.82636300000064	0.008421160939014223
223.33836300000058	0.00763779713073383
223.85036300000064	0.00770307744809053
224.3623630000007	0.006658592370383339
224.87436300000064	0.006005789196816345
225.38636300000059	0.008029479034874026
225.89836300000064	0.0071155545918802346
226.4103630000007	0.006723872687740038
226.92236300000064	0.006332190783599842
227.4343630000006	0.007768357765447229
227.94636300000064	0.0060710695141730445
228.4583630000007	0.007833638082803929
228.97036300000065	0.0059405088794596455
229.4823630000006	0.006462751418313241
229.99436300000065	0.006854433322453437
230.5063630000007	0.005614107292676149
231.01836300000065	0.006723872687740038
231.5303630000006	0.006266910466243143
232.04236300000065	0.004634902532325657
232.5543630000007	0.005809948244746247
233.06636300000065	0.005418266340606051
233.5783630000006	0.005026584436465854
234.09036300000065	0.0048960238017524554
234.6023630000007	0.005157145071179253
235.11436300000065	0.005222425388535953
235.6263630000006	0.005222425388535953
236.13836300000065	0.004112659993472063
236.6503630000007	0.004243220628185461
237.16236300000065	0.0037862584066885654
237.6743630000006	0.005418266340606051
238.18636300000065	0.004700182849682357
238.6983630000007	0.004765463167039056
239.21036300000065	0.005091864753822554
239.7223630000006	0.004569622214968958
240.23436300000066	0.0049613041191091545
240.7463630000007	0.005679387610032848
241.25836300000066	0.005548826975319449
241.7703630000006	0.0039168190414019645
242.28236300000066	0.004634902532325657
242.79436300000071	0.0048307434843957555
243.30636300000066	0.004439061580255559
243.8183630000006	0.004308500945542161
244.33036300000066	0.0048307434843957555
244.84236300000072	0.004112659993472063
245.35436300000066	0.003982099358758664
245.8663630000006	0.00437378126289886
246.37836300000066	0.003851538724045265
246.89036300000072	0.0037862584066885654
247.40236300000066	0.0037862584066885654
247.9143630000006	0.0039168190414019645
248.42636300000066	0.0028070536463380745
248.93836300000072	0.0039168190414019645
249.45036300000066	0.004243220628185461
249.9623630000006	0.003198735550478271
250.47436300000066	0.003720978089331866
250.98636300000072	0.003394576502548369
251.49836300000067	0.0030028945984081727
252.0103630000006	0.004177940310828762
252.52236300000067	0.002741773328981375
253.03436300000072	0.002545932376911277
253.54636300000067	0.0026764930116246755
254.0583630000006	0.0033292961851916695
254.57036300000067	0.0026112126942679764
255.08236300000073	0.0026764930116246755
255.59436300000067	0.0039168190414019645
256.1063630000006	0.002937614281051473
256.61836300000067	0.0030028945984081727
257.1303630000007	0.00326401586783497
257.64236300000067	0.0031334552331215714
258.1543630000006	0.002937614281051473
258.6663630000007	0.002937614281051473
259.17836300000073	0.0019584095207009823
259.6903630000007	0.0035251371372617677
260.2023630000006	0.003198735550478271
260.7143630000007	0.0030028945984081727
261.22636300000073	0.0037862584066885654
261.7383630000007	0.003198735550478271
262.2503630000006	0.002284811107484479
262.7623630000007	0.002937614281051473
263.27436300000073	0.0026112126942679764
263.7863630000007	0.0015014472992040864
264.2983630000006	0.003198735550478271
264.8103630000007	0.002545932376911277
265.32236300000073	0.0024153717421978777
265.8343630000007	0.0022195307901277796
266.3463630000006	0.002545932376911277
266.8583630000007	0.0018278488859875832
267.37036300000074	0.0023500914248411786
267.8823630000007	0.0024806520595545773
268.3943630000006	0.002937614281051473
268.9063630000007	0.0017625685686308839
269.41836300000074	0.0010444850777071905
269.9303630000007	0.002284811107484479
270.4423630000006	0.0015667276165607857
270.9543630000007	0.0024153717421978777
271.46636300000074	0.0019584095207009823
271.9783630000007	0.0023500914248411786
272.4903630000006	0.001632007933917485
273.0023630000007	0.001632007933917485
273.51436300000074	0.0019584095207009823
274.0263630000007	0.0015667276165607857
274.53836300000063	0.0022195307901277796
275.0503630000007	0.0019584095207009823
275.56236300000074	0.0021542504727710804
276.0743630000007	0.0014361669818473868
276.58636300000063	0.0015667276165607857
277.0983630000007	0.0013056063471339882
277.61036300000075	0.0015014472992040864
278.1223630000007	0.0014361669818473868
278.63436300000063	0.0021542504727710804
279.1463630000007	0.0018278488859875832
279.65836300000075	0.0018278488859875832
280.1703630000007	0.0015014472992040864
280.68236300000063	0.001632007933917485
281.1943630000007	0.0009139244429937916
281.70636300000075	0.0020236898380576814
282.2183630000007	0.0011097653950638898
282.73036300000064	0.0015667276165607857
283.2423630000007	0.0010444850777071905
283.75436300000075	0.0018278488859875832
284.2663630000007	0.0011750457124205893
284.77836300000064	0.0014361669818473868
285.2903630000007	0.0013056063471339882
285.80236300000075	0.0012403260297772886
286.3143630000007	0.0011750457124205893
286.82636300000064	0.0014361669818473868
287.3383630000007	0.001632007933917485
287.85036300000075	0.0009139244429937916
288.3623630000007	0.0013056063471339882
288.87436300000064	0.001632007933917485
289.3863630000007	0.0014361669818473868
289.89836300000076	0.0008486441256370923
290.4103630000007	0.0013708866644906875
290.92236300000064	0.0010444850777071905
291.4343630000007	0.0011750457124205893
291.94636300000076	0.0013056063471339882
292.4583630000007	0.0013056063471339882
292.97036300000065	0.0009792047603504911
293.4823630000007	0.0010444850777071905
293.99436300000076	0.0005222425388535952
294.5063630000007	0.0009792047603504911
295.01836300000065	0.0013056063471339882
295.5303630000007	0.0010444850777071905
296.04236300000076	0.0005875228562102947
296.5543630000007	0.0008486441256370923
297.06636300000065	0.0012403260297772886
297.5783630000007	0.0008486441256370923
298.09036300000076	0.0006528031735669941
298.6023630000007	0.0011097653950638898
299.11436300000065	0.0007180834909236934
299.6263630000007	0.0007180834909236934
300.13836300000077	0.0008486441256370923
300.6503630000007	0.0007833638082803928
301.16236300000065	0.0007180834909236934
301.6743630000007	0.00032640158678349704
302.18636300000077	0.0008486441256370923
302.6983630000007	0.0010444850777071905
303.21036300000065	0.0008486441256370923
303.7223630000007	0.0009139244429937916
304.23436300000077	0.0010444850777071905
304.7463630000007	0.0011097653950638898
305.25836300000066	0.0006528031735669941
305.7703630000007	0.0007833638082803928
306.28236300000077	0.0006528031735669941
306.7943630000007	0.0008486441256370923
307.30636300000066	0.0007180834909236934
307.8183630000007	0.0005222425388535952
308.3303630000008	0.0005875228562102947
308.8423630000007	0.0004569622214968958
309.35436300000066	0.0005875228562102947
309.8663630000007	0.0008486441256370923
310.3783630000008	0.0002611212694267976
310.8903630000007	0.0007180834909236934
311.40236300000066	0.0005875228562102947
311.9143630000007	0.0005875228562102947
312.4263630000008	0.0005875228562102947
312.9383630000007	0.0005222425388535952
313.45036300000066	0.0004569622214968958
313.9623630000007	0.00032640158678349704
314.4743630000008	0.0003916819041401964
314.9863630000007	0.0007180834909236934
315.49836300000067	0.0003916819041401964
316.0103630000007	0.0005875228562102947
316.5223630000008	0.0004569622214968958
317.0343630000007	0.0005222425388535952
317.54636300000067	0.0005222425388535952
318.0583630000007	0.0004569622214968958
318.5703630000008	0.0009139244429937916
319.0823630000007	0.0007180834909236934
319.59436300000067	0.0006528031735669941
320.1063630000007	0.0002611212694267976
320.6183630000008	0.0004569622214968958
321.1303630000007	0.00032640158678349704
321.64236300000067	0.0004569622214968958
322.1543630000007	0.0001305606347133988
322.6663630000008	0.0002611212694267976
323.17836300000073	0.0004569622214968958
323.6903630000007	0.0002611212694267976
324.20236300000073	0.0003916819041401964
324.7143630000008	0.0004569622214968958
325.22636300000073	0.0006528031735669941
325.7383630000007	0.00032640158678349704
326.25036300000073	0.0005222425388535952
326.7623630000008	0.00032640158678349704
327.27436300000073	0.00032640158678349704
327.7863630000007	0.0001305606347133988
328.29836300000073	0.0006528031735669941
328.8103630000008	0.0001958409520700982
329.32236300000073	0.0003916819041401964
329.8343630000007	0.0007180834909236934
330.34636300000074	0.0005875228562102947
330.8583630000008	0.00032640158678349704
331.37036300000074	0.0001305606347133988
331.8823630000007	0.0002611212694267976
332.39436300000074	0.0005222425388535952
332.9063630000008	0.0001958409520700982
333.41836300000074	0.0001305606347133988
333.9303630000007	0.0001958409520700982
334.44236300000074	0.00032640158678349704
334.9543630000008	0.00032640158678349704
335.46636300000074	0.0001958409520700982
335.9783630000007	0.0004569622214968958
336.49036300000074	0.00032640158678349704
337.0023630000008	0.00032640158678349704
337.51436300000074	0.0001305606347133988
338.0263630000007	0.0004569622214968958
338.53836300000074	0.0001305606347133988
339.0503630000008	0.0004569622214968958
339.56236300000074	0.0001958409520700982
340.0743630000007	0.00032640158678349704
340.58636300000074	0.0001958409520700982
341.0983630000008	0.0004569622214968958
341.61036300000075	0.0002611212694267976
342.1223630000007	0.0
342.63436300000075	0.0002611212694267976
343.1463630000008	0.0002611212694267976
343.65836300000075	6.52803173566994e-05
344.1703630000007	0.0001958409520700982
344.68236300000075	0.0001958409520700982
345.1943630000008	0.0005875228562102947
345.70636300000075	0.0004569622214968958
346.2183630000007	0.0003916819041401964
346.73036300000075	0.00032640158678349704
347.2423630000008	0.0001958409520700982
347.75436300000075	0.0001305606347133988
348.2663630000007	6.52803173566994e-05
348.77836300000075	0.0002611212694267976
349.2903630000008	0.0001958409520700982
349.80236300000075	0.0002611212694267976
350.3143630000007	0.0001305606347133988
350.82636300000075	0.0003916819041401964
351.3383630000008	0.0
351.85036300000075	0.0001305606347133988
352.3623630000007	0.0003916819041401964
352.87436300000076	0.0001958409520700982
353.3863630000008	0.0002611212694267976
353.89836300000076	0.0001305606347133988
354.4103630000007	0.0001305606347133988
354.92236300000076	0.0001958409520700982
355.4343630000008	0.0001958409520700982
355.94636300000076	0.0002611212694267976
356.4583630000007	0.0002611212694267976
356.97036300000076	6.52803173566994e-05
357.4823630000008	0.0001305606347133988
357.99436300000076	0.0001305606347133988
358.5063630000007	0.0002611212694267976
359.01836300000076	0.0002611212694267976
359.5303630000008	0.0002611212694267976
360.04236300000076	6.52803173566994e-05
360.5543630000007	0.0001305606347133988
361.06636300000076	0.0001958409520700982
361.5783630000008	0.0001305606347133988
362.09036300000076	0.0001958409520700982
362.6023630000007	0.0002611212694267976
363.11436300000076	0.0001305606347133988
363.6263630000008	0.0
364.13836300000077	6.52803173566994e-05
364.6503630000007	0.0001305606347133988
365.16236300000077	6.52803173566994e-05
365.6743630000008	0.0001958409520700982
366.18636300000077	0.0001305606347133988
366.6983630000007	0.0002611212694267976
367.21036300000077	6.52803173566994e-05
367.7223630000008	0.0
368.23436300000077	0.0001305606347133988
368.7463630000007	6.52803173566994e-05
369.25836300000077	0.0002611212694267976
369.7703630000008	0.0001305606347133988
370.28236300000077	6.52803173566994e-05
370.7943630000007	0.0001958409520700982
371.3063630000008	0.0
371.81836300000083	6.52803173566994e-05
372.3303630000008	0.0001305606347133988
372.8423630000007	0.0002611212694267976
373.3543630000008	0.0
373.86636300000083	6.52803173566994e-05
374.3783630000008	0.00032640158678349704
374.8903630000007	0.0001305606347133988
375.4023630000008	0.0
375.91436300000083	6.52803173566994e-05
376.4263630000008	0.0001305606347133988
376.9383630000007	0.0001305606347133988
377.4503630000008	0.0
377.96236300000083	0.0001305606347133988
378.4743630000008	6.52803173566994e-05
378.9863630000007	6.52803173566994e-05
379.4983630000008	6.52803173566994e-05
380.01036300000084	6.52803173566994e-05
380.5223630000008	0.0001305606347133988
381.0343630000007	6.52803173566994e-05
381.5463630000008	0.0001305606347133988
382.05836300000084	0.0
382.5703630000008	6.52803173566994e-05
383.0823630000007	0.0
383.5943630000008	0.0
384.10636300000084	6.52803173566994e-05
384.6183630000008	0.0
385.1303630000007	0.0001305606347133988
385.6423630000008	0.0001958409520700982
386.15436300000084	0.0001305606347133988
386.6663630000008	0.0001305606347133988
387.17836300000073	0.0
387.6903630000008	0.0
388.20236300000084	0.0
388.7143630000008	6.52803173566994e-05
389.22636300000073	0.0001305606347133988
389.7383630000008	0.0001958409520700982
390.25036300000085	6.52803173566994e-05
390.7623630000008	0.0
391.27436300000073	6.52803173566994e-05
391.7863630000008	6.52803173566994e-05
392.29836300000085	6.52803173566994e-05
392.8103630000008	0.0001305606347133988
393.32236300000073	0.0
393.8343630000008	6.52803173566994e-05
394.34636300000085	0.0
394.8583630000008	0.0
395.37036300000074	0.0001305606347133988
395.8823630000008	6.52803173566994e-05
396.39436300000085	0.0
396.9063630000008	0.0001305606347133988
397.41836300000074	0.0
397.9303630000008	0.0001305606347133988
398.44236300000085	0.0
398.9543630000008	6.52803173566994e-05
399.46636300000074	6.52803173566994e-05
399.9783630000008	0.0
400.49036300000085	0.0001305606347133988
401.0023630000008	6.52803173566994e-05
401.51436300000074	6.52803173566994e-05
402.0263630000008	6.52803173566994e-05
402.53836300000086	0.0
403.0503630000008	6.52803173566994e-05
403.56236300000074	6.52803173566994e-05
404.0743630000008	0.0
404.58636300000086	6.52803173566994e-05
405.0983630000008	6.52803173566994e-05
405.61036300000075	6.52803173566994e-05
406.1223630000008	0.0
406.63436300000086	0.0
407.1463630000008	6.52803173566994e-05
407.65836300000075	0.0
408.1703630000008	6.52803173566994e-05
408.68236300000086	6.52803173566994e-05
409.1943630000008	0.0
409.70636300000075	0.0001305606347133988
410.2183630000008	0.0
410.73036300000086	6.52803173566994e-05
411.2423630000008	0.0
411.75436300000075	0.0
412.2663630000008	0.0
412.77836300000087	0.0
413.2903630000008	6.52803173566994e-05
413.80236300000075	0.0
414.3143630000008	6.52803173566994e-05
414.82636300000087	0.0
415.3383630000008	0.0
415.85036300000075	6.52803173566994e-05
416.3623630000008	0.0
416.87436300000087	0.0
417.3863630000008	0.0
417.89836300000076	0.0
418.4103630000008	0.0
418.92236300000087	0.0
419.4343630000008	6.52803173566994e-05
419.94636300000076	6.52803173566994e-05
420.4583630000008	0.0
420.9703630000009	6.52803173566994e-05
421.4823630000008	0.0
421.99436300000076	0.0
422.5063630000008	0.0
423.0183630000009	0.0
423.5303630000008	0.0001305606347133988
424.04236300000076	0.0
424.5543630000008	0.0
425.0663630000009	0.0
425.5783630000008	0.0
426.09036300000076	0.0
426.6023630000008	0.0
427.1143630000009	0.0
427.6263630000008	0.0
428.13836300000077	6.52803173566994e-05
428.6503630000008	0.0
429.1623630000009	0.0
429.6743630000008	0.0
430.18636300000077	0.0001305606347133988
430.6983630000008	6.52803173566994e-05
431.2103630000009	0.0
431.7223630000008	6.52803173566994e-05
432.23436300000077	0.0
432.7463630000008	0.0
433.2583630000009	6.52803173566994e-05
433.7703630000008	0.0
434.28236300000077	0.0
434.7943630000008	6.52803173566994e-05
435.3063630000009	0.0
435.81836300000083	0.0
436.3303630000008	0.0
436.84236300000083	0.0
437.3543630000009	0.0
437.86636300000083	6.52803173566994e-05
438.3783630000008	0.0
438.89036300000083	0.0
439.4023630000009	0.0
439.91436300000083	0.0
440.4263630000008	0.0
440.93836300000083	0.0
441.4503630000009	0.0
441.96236300000083	0.0
442.4743630000008	0.0
442.98636300000084	0.0
443.4983630000009	0.0
444.01036300000084	6.52803173566994e-05
444.5223630000008	0.0
445.03436300000084	0.0
445.5463630000009	6.52803173566994e-05
446.05836300000084	0.0
446.5703630000008	0.0
447.08236300000084	0.0
447.5943630000009	0.0
448.10636300000084	0.0
448.6183630000008	0.0
449.13036300000084	6.52803173566994e-05
449.6423630000009	0.0
450.15436300000084	0.0
450.6663630000008	0.0
451.17836300000084	0.0
451.6903630000009	0.0
452.20236300000084	0.0
452.7143630000008	0.0
453.22636300000084	6.52803173566994e-05
453.7383630000009	0.0
454.25036300000085	0.0
454.7623630000008	0.0
455.27436300000085	0.0
455.7863630000009	0.0
456.29836300000085	0.0
456.8103630000008	0.0
457.32236300000085	0.0
457.8343630000009	0.0
458.34636300000085	0.0
458.8583630000008	0.0
459.37036300000085	0.0
459.8823630000009	0.0
460.39436300000085	0.0
460.9063630000008	0.0
461.41836300000085	0.0
