Channel A: 
Mode: 2
N1/T1: 1.08 ms
Channel B: 
Mode: 1
N2/T2: 1.08 ms
tau (ms)	g2 Values
2.2881118390000057	0.149199155600332
2.3041118390000057	0.17794394704626754
2.3201118390000057	0.17657514745360392
2.3361118390000057	0.16973114949028595
2.3521118390000058	0.16699355030495874
2.3681118390000058	0.142355157637014
2.384111839000006	0.13824875885902324
2.400111839000006	0.17383754826827674
2.416111839000006	0.15878075274897718
2.432111839000006	0.16562475071229515
2.448111839000006	0.142355157637014
2.464111839000006	0.16562475071229515
2.480111839000006	0.16562475071229515
2.496111839000006	0.17246874867561313
2.512111839000006	0.16562475071229515
2.528111839000006	0.17383754826827674
2.544111839000006	0.1505679551929956
2.560111839000006	0.16425595111963157
2.576111839000006	0.149199155600332
2.592111839000006	0.149199155600332
2.608111839000006	0.149199155600332
2.624111839000006	0.149199155600332
2.640111839000006	0.1546743539709864
2.656111839000006	0.17246874867561313
2.672111839000006	0.13140476089570524
2.688111839000006	0.1546743539709864
2.704111839000006	0.16151835193430436
2.720111839000006	0.1464615564150048
2.736111839000006	0.149199155600332
2.752111839000006	0.16699355030495874
2.768111839000006	0.13961755845168683
2.784111839000006	0.12182316374706008
2.800111839000006	0.15604315356364998
2.816111839000006	0.14372395722967762
2.832111839000006	0.13140476089570524
2.848111839000006	0.1546743539709864
2.864111839000006	0.13003596130304165
2.8801118390000062	0.13140476089570524
2.8961118390000062	0.13961755845168683
2.9121118390000063	0.12866716171037806
2.9281118390000063	0.14372395722967762
2.9441118390000063	0.1546743539709864
2.9601118390000063	0.13824875885902324
2.9761118390000063	0.12866716171037806
2.9921118390000063	0.12045436415439648
3.0081118390000063	0.13414236008103245
3.0241118390000064	0.13824875885902324
3.0401118390000064	0.13277356048836886
3.0561118390000064	0.15193675478565918
3.0721118390000064	0.14098635804435042
3.0881118390000064	0.17383754826827674
3.1041118390000064	0.12319196333972367
3.1201118390000064	0.12729836211771445
3.1361118390000065	0.11908556456173289
3.1521118390000065	0.149199155600332
3.1681118390000065	0.1546743539709864
3.1841118390000065	0.1450927568223412
3.2001118390000065	0.14098635804435042
3.2161118390000065	0.13277356048836886
3.2321118390000065	0.13961755845168683
3.2481118390000066	0.13961755845168683
3.2641118390000066	0.16973114949028595
3.2801118390000066	0.142355157637014
3.2961118390000066	0.10539756863509692
3.3121118390000066	0.1464615564150048
3.3281118390000066	0.14372395722967762
3.3441118390000066	0.13961755845168683
3.3601118390000067	0.13961755845168683
3.3761118390000067	0.12866716171037806
3.3921118390000067	0.149199155600332
3.4081118390000067	0.12592956252505086
3.4241118390000067	0.1464615564150048
3.4401118390000067	0.13551115967369604
