DifferenceValue 	 Stop
1233994145	2
2120994493	3
2585985507	4
597991244	1
1633948053	2
1783929556	3
3827939993	4
3870923236	5
390546328	1
1574501333	2
2468540067	3
2626521460	4
3618480292	5
13373898	1
352395404	2
865388098	3
2218385547	4
217287804	1
682278992	2
1294258580	3
2007271224	4
3749281601	5
15998028	1
2627016732	2
2679040109	3
3512995649	4
3988978479	5
1145668470	1
1192729927	2
1526709525	3
2282670286	4
2303413659	5
1519112933	1
1562095935	2
2193091333	3
2385072942	4
3147113049	5
508141875	1
1644151617	2
2621153589	3
3093134394	4
3845171798	5
603073516	1
1555110506	2
3244078096	3
3551099374	4
3587042672	5
40231482	1
2139202624	2
2847180314	3
2987231888	4
3074215083	5
226962025	1
2966990840	2
3401981969	3
3817961387	4
1038388394	1
2194363758	2
2441356800	3
2692378131	4
2828359641	5
486182455	1
2214129117	2
2875121927	3
2937143441	4
3052126798	5
551189820	1
1455230741	2
1565173926	3
2042166907	4
3328200842	5
670782251	1
1733781266	2
3231786366	3
3469767906	4
3535791291	5
134866360	1
541885786	2
2023892107	3
2224833492	4
2687853022	5
346330131	1
1196372332	2
1825311456	3
2189344514	4
3856340628	5
252567891	1
712549166	2
2165599376	3
2289542500	4
3358541456	5
2094765074	1
2180761712	2
2352743391	3
3315744782	4
3384726403	5
531312094	1
1165291862	2
1261314993	3
1324298529	4
2467354420	5
697321429	1
1863252319	2
3451307746	3
3713290990	4
40803684	1
117787037	2
2113814298	3
3069853945	4
3423835269	5
348602495	1
1033542373	2
2013602263	3
3389611950	4
3584553452	5
78786866	1
566766761	2
929761541	3
3118752436	4
3299772328	5
714944629	1
2034901681	2
3126939181	3
3185922430	4
3489902087	5
53821434	1
228759340	2
377826075	3
571805654	4
2929816097	5
667788033	1
697811340	2
1079792440	3
1623823284	4
2753780032	5
423486784	1
444226872	2
831503130	3
2040500754	4
2761495537	5
179843657	1
1896892986	2
1917636372	3
3253852488	4
3694872215	5
729306182	1
1563266172	2
1596329542	3
3003329310	4
3830331165	5
215097558	1
346117583	2
1308080927	3
2432119263	4
3266081043	5
308285149	1
1139312384	2
3041321076	3
3333272458	4
195774814	1
541807572	2
1062748493	3
1536779337	4
2211798411	5
1212043363	1
2477039710	2
3150058847	3
3314011888	4
3416033389	5
1359380971	1
1982373493	2
2647384102	3
2911365377	4
3753324210	5
865875522	1
1290866538	2
1329851642	3
2875807747	4
3680808269	5
985816904	1
2065850428	2
2542843067	3
3004823975	4
3421810240	5
845996696	1
2124036515	2
2827028806	3
3972027299	4
1319641061	1
1913673410	2
2897652020	3
2966633524	4
3220694806	5
357396357	1
1114396763	2
2212353327	3
3416391605	4
3872345794	5
483066209	1
598131085	2
2717117988	3
3080057459	4
3597128303	5
326955687	1
1356990546	2
1433015635	3
3008009570	4
3093948056	5
826495595	1
2058453516	2
2297474787	3
2615505989	4
3712502666	5
2027836167	1
2735786661	2
3287844288	3
3345784108	4
623793257	1
943827685	2
1381807226	3
2036797836	4
2663818586	5
55162844	1
1259202626	2
2894208595	3
3110161685	4
3998150442	5
1770044708	1
1898984410	2
2432005506	3
2544002028	4
3207021327	5
498311283	1
1113332206	2
1356321832	3
2534360510	4
3095301372	5
246532641	1
293515770	2
1009546672	3
3080515770	4
3826548064	5
220976174	1
1542934254	2
1788915529	3
3660942659	4
3832920862	5
765171092	1
1083232317	2
1798224606	3
3008181296	4
3198212720	5
21633234	1
89656253	2
448647382	3
1113668198	4
1219611148	5
675192024	1
1490140776	2
1662173812	3
1777156991	4
2859197070	5
1037803906	1
1460823235	2
2296781914	3
2492843079	4
3830772920	5
650004462	1
1803001391	2
2059996466	3
2170019932	4
3243976997	5
244627377	1
1006666098	2
1360647375	3
1846626739	4
3156634506	5
611759740	1
1268753653	2
2188794005	3
2462775278	4
3569771800	5
346549104	1
1587543769	2
2924511598	3
3209531186	4
3303554323	5
119551078	1
1826519886	2
1955539831	3
2756556760	4
3176537744	5
763783395	1
801806586	2
2259814239	3
3126761364	4
3424794237	5
848893955	1
2527909618	2
2548651085	3
3179898418	4
3979857205	5
1272579763	1
1452559546	2
2638597548	3
3005591986	4
3621572696	5
960131202	1
1748089976	2
2173104409	3
2800100294	4
2849078383	5
1046827531	1
1840886302	2
1862829675	3
2536858655	4
3042836225	5
522545392	1
810575370	2
831318819	3
1093557167	4
2802524174	5
977150200	1
1211206791	2
2198208934	3
3442171228	4
3647191265	5
291304498	1
644296265	2
1483246347	3
1960269714	4
3084309543	5
423515775	1
444258873	2
1332554845	3
2023495882	4
3905504060	5
727345797	1
809342263	2
1025322060	3
1346343422	4
2639340525	5
1105723813	1
1980752552	2
2178703858	3
2704763110	4
3666721492	5
176974536	1
252997798	2
628017272	3
1125967987	4
1617947237	5
243161010	1
541140535	2
680077223	3
905096713	4
1110118334	5
333749362	1
579730861	2
1985743331	3
2006485153	4
2572721466	5
847961639	1
1237994829	2
1258738040	3
2062957751	4
2226937500	5
813381088	1
1852434775	2
2628422083	3
2916373260	4
3083394830	5
1219173353	1
2262190283	2
2618171324	3
3108205705	4
3611144828	5
121075658	1
545133405	2
1004150969	3
1134130855	4
1791150041	5
1539207270	1
2286228026	2
2873218808	3
3430158105	4
3490177992	5
1062151670	1
1809172194	2
2178163323	3
2242188080	4
2671209300	5
487730225	1
1880700370	2
2246681471	3
2455702863	4
2476442775	5
808658236	1
1487647310	2
1742668493	3
2349677765	4
3440677765	5
426626913	1
1089646046	2
2170617695	3
3127644538	4
378705765	1
1562713992	2
1913647034	3
3012644019	4
3432673410	5
1290655847	1
1314679041	2
1415662110	3
1657648425	4
3014651441	5
55983823	1
1459943298	2
3158989041	3
3333930542	4
3833964752	5
499921841	1
563946718	2
1824944689	3
2333887232	4
3080877609	5
34481549	1
752460278	2
1049451526	3
2406447701	4
3985496986	5
348264195	1
573203782	2
593946939	3
1878240026	4
3123238112	5
284245768	1
304989102	2
356230813	3
2683255391	4
2703991885	5
177116537	1
1149153461	2
2647111088	3
3082103656	4
3113086904	5
191940920	1
540932225	2
1641930427	3
3019976637	4
3469929210	5
172118219	1
919108655	2
1570097643	3
3393146503	4
1282941614	1
1785964098	2
2224955174	3
2600937790	4
3765929098	5
984935703	1
1879934021	2
2357966547	3
2420948168	4
2489931470	5
477624478	1
1333663144	2
1507642732	3
2374666450	4
2972615664	5
920053746	1
2144090275	2
2645032818	3
3599066680	4
3956059312	5
996839931	1
2540875985	2
2655855697	3
2712838945	4
3520807631	5
200142911	1
1792179092	2
2089118854	3
2660189587	4
2680931238	5
530324738	1
735346373	2
1304332859	3
2428370708	4
2513354029	5
61589956	1
1208588087	2
1313571261	3
2151529893	4
3068528442	5
1834422658	1
2529414831	2
2735394654	3
2901454372	4
3540446487	5
245053109	1
1796102449	2
1861083950	3
2563114565	4
2950054094	5
1188747972	1
2134733081	2
2652764080	3
3518722671	4
3678784070	5
588230975	1
680254176	2
1044245302	3
1853244200	4
2375276655	5
421179153	1
441922313	2
1177199686	3
1762218930	4
1838162053	5
797163045	1
1134156318	2
1469178066	3
2328176384	4
3816216730	5
296073685	1
1277073975	2
1702094201	3
2064049319	4
3130089391	5
232299254	1
301362392	2
1631290900	3
1833352181	4
2108291944	5
1191197645	1
1240260899	2
2032219913	3
2334197761	4
2645219043	5
560889543	1
749909317	2
1414900155	3
1469883466	4
3064877957	5
258715274	1
380658624	2
1320690341	3
1893682861	4
1979705939	5
1102247739	1
2040288560	2
3113287169	3
3262226988	4
3826286357	5
46165245	1
723104369	2
1469133466	3
2187165941	4
2256145760	5
292910601	1
846890015	2
1714928746	3
2968885319	4
3228934949	5
774469497	1
828492870	2
945476163	3
1710492464	4
2375517274	5
316328449	1
369310239	2
431331869	3
550308442	4
1438276442	5
232178572	1
955173117	2
2966140247	3
3060163609	4
3090107022	5
1278009453	1
2317007713	2
2357029326	3
3628989271	4
1124272214	1
1690251507	2
2354282474	3
2590263983	4
2667247160	5
104628424	1
872618210	2
2243671309	3
2382611421	4
3557609738	5
909831865	1
1388773481	2
2595771800	3
2616514958	4
3402811572	5
1774831227	1
1822854650	2
2399874826	3
2486858418	4
3073851751	5
509551139	1
2562539719	2
3096490725	3
3823509680	4
3844252956	5
278737539	1
817729927	2
1220750985	3
1901742987	4
2405722392	5
429612188	1
1798656949	2
1953593637	3
2138615203	4
2567606855	5
941055549	1
961798888	2
2393101599	3
2413844880	4
2463084975	5
100931181	1
452959297	2
491942659	3
2364993739	4
3912951645	5
823604882	1
1501560123	2
2464581865	3
3350623782	4
3547563776	5
1881283474	1
2570275352	2
2591017172	3
3768275874	4
3903297474	5
276687964	1
306711437	2
549731047	3
689710858	4
2190681182	5
309455355	1
488476869	2
624455065	3
3276453500	4
3444436746	5
99519185	1
2051527029	2
2414519880	3
3072500753	4
3799571716	5
1669136884	1
1833108362	2
3418105753	3
3446129232	4
3515112130	5
1217240432	1
1712258003	2
2230227281	3
3609224903	4
3632209942	5
6007651	1
1029007709	2
3159015999	3
3406037227	4
3492030258	5
753646357	1
1591635141	2
2118624305	3
2281640704	4
2714635025	5
941609303	1
1362682164	2
1614661595	3
2431663567	4
2734683498	5
88708099	1
944746751	2
1260726151	3
2917703747	4
3052725281	5
351492839	1
1807500406	2
1828240519	3
1972478627	4
2124459949	5
62044870	1
1397094906	2
2596092066	3
3600047305	4
3739065457	5
414947179	1
1204907709	2
1539928864	3
2249963080	4
3698959254	5
293340092	1
821399230	2
1099350468	3
1472371696	4
1857402708	5
295636714	1
932629175	2
2416666798	3
2843657635	4
3224598905	5
918308728	1
969370357	2
1013313719	3
2126316736	4
3639372389	5
753310239	1
2189317717	2
3266314355	3
3382255623	4
3549276957	5
1246957111	1
1400990137	2
1876970932	3
2300950264	4
3580986365	5
1542506904	1
1744488320	2
2761560063	3
2783503365	4
3302495804	5
1206708198	1
1540687790	2
2216735448	3
2304678919	4
2472740202	5
2411319266	1
2659300727	2
2684284140	3
3410320310	4
3431063486	5
166014438	1
1223970486	2
1446032059	3
1466775274	4
2456029855	5
805953739	1
1903909082	2
2186930599	3
2560963598	4
3086942778	5
28706981	1
1219722577	2
3286690341	3
3612669991	4
3633413323	5
62106956	1
1570063080	2
2700101096	3
3452057510	4
3672035637	5
322091202	1
1233094971	2
1626036704	3
1719020178	4
3666092478	5
576200425	1
895270518	2
1842273821	3
3079270634	4
3225253883	5
648912164	1
2374922542	2
2669862651	3
2974882537	4
3252861027	5
594925003	1
811943533	2
2196936224	3
2619957919	4
3365913517	5
568817915	1
828851413	2
1910810356	3
2110790362	4
2558860685	5
353650085	1
1564620939	2
3228680017	3
3556635177	4
3850618851	5
1043347922	1
1604369492	2
2028323047	3
2190304846	4
2407324844	5
1370142674	1
1644124536	2
1905117872	3
2032102864	4
3024143344	5
107205174	1
2887202680	2
3108224253	3
3742203608	4
3982239852	5
491106745	1
917085913	2
978146095	3
1188127260	4
1876081393	5
1431182282	1
2520180717	2
2600202226	3
3764160540	4
3989180601	5
731798166	1
1914816562	2
2434770021	3
3141791957	4
3504783716	5
409563718	1
1744563486	2
1898623551	3
2976583430	4
3637573284	5
27507829	1
156499536	2
1001447764	3
1716442429	4
3867493621	5
1341001566	1
2387998318	2
2784935006	3
2942963369	4
3390943532	5
391163963	1
846174166	2
1009114159	3
1687176196	4
3864118971	5
406870014	1
597808442	2
894828502	3
947810181	4
1104832154	5
827240783	1
1395186688	2
1421209933	3
2523186688	4
3618185413	5
95700368	1
286693470	2
670673009	3
2992682805	4
3339674052	5
1133032452	1
2636034250	2
2756030944	3
3332012820	4
3603032742	5
115191674	1
931233940	2
1601215967	3
2196209590	4
3401210401	5
473470422	1
1171424161	2
1475482659	3
2511443590	4
3343482427	5
888218705	1
914162000	2
1584224211	3
2521221255	4
2825199812	5
119407576	1
534437674	2
3178421067	3
3695441449	4
3739463108	5
1081689703	1
1688709300	2
1815669179	3
2435648771	4
3600646568	5
1377647739	1
1402631149	2
3032639618	3
3246617865	4
222516119	1
1102556122	2
1590527890	3
1726509509	4
2857509625	5
1460278403	1
2178258753	2
2797248957	3
3410242638	4
3724222627	5
2204301774	1
2294325197	2
2405308615	3
2569293715	4
3585342532	5
144293649	1
1936331325	2
2697331905	3
3267287211	4
3807269289	5
343433037	1
1336506434	2
2138466425	3
3426499768	4
3917491479	5
921209235	1
1472203961	2
2284242117	3
2377227260	4
3207215321	5
274618273	1
1582576985	2
1603320258	3
2033558499	4
3175567487	5
1166096311	1
2690126682	2
2842106693	3
3167126682	4
3374118350	5
281084838	1
964074986	2
1627095038	3
1727118277	4
3682090344	5
21246521	1
1807251972	2
1960273544	3
1997255335	4
2507286823	5
1414000290	1
1720060412	2
2797058962	3
3542052544	4
3908034159	5
2003301889	1
3231260611	2
3591240723	3
3699262467	4
3751285712	5
192062500	1
919052523	2
1509014386	3
1948034308	4
2105054321	5
448955582	1
1159968911	2
1207912206	3
1988912554	4
3013912728	5
672894596	1
1295836271	2
1438849490	3
1538871347	4
2134849722	5
696557171	1
911577213	2
1321527398	3
1722549004	4
2127570841	5
50013794	1
962052295	2
1428002551	3
2273004349	4
3761044757	5
573349767	1
920421258	2
1266402753	3
2059405770	4
2914405248	5
82140422	1
106160424	2
592186630	3
612929963	4
1054863574	1
1760889442	2
2824928220	3
3353919287	4
3420900927	5
360694165	1
1097715517	2
2046716850	3
3126677938	4
3813669245	5
488762691	1
743782715	2
1411814586	3
1432557690	4
1866794478	5
152855225	1
249835341	2
1735847631	3
1952867638	4
3198836616	5
216149058	1
465172485	2
1517133290	3
2159165065	4
2878185413	5
148339695	1
654320043	2
1063311804	3
1706332159	4
3787381673	5
800755624	1
1077775800	2
1958772669	3
3721761422	4
3830744782	5
595370654	1
2212366713	2
2407306705	3
3259347964	4
3308334636	5
991671368	1
1024654791	2
1263676352	3
1818616306	4
2251634563	5
899161576	1
1789201864	2
1909145163	3
2022130452	4
2920201980	5
26707328	1
416687442	2
538707444	3
2798693066	4
3395713300	5
1543623667	1
2167685413	2
2531640422	3
2643662164	4
3118682050	5
67124304	1
864123029	2
960066268	3
1430099782	4
2835095203	5
906025747	1
2331974137	2
2894995999	3
3094015773	4
3216010902	5
342555079	1
1300593170	2
1390536352	3
2703532583	4
3377563949	5
376625174	1
1349627570	2
1719604482	3
2143586283	4
2416579733	5
371321548	1
1647282165	2
3121311398	3
3142053046	4
3671328392	5
297734225	1
654756087	2
1058789711	3
2922797537	4
2965780957	5
1673551078	1
1873611201	2
2293592938	3
2422611433	4
3947614042	5
839578313	1
1026608239	2
1087588173	3
2131546725	4
2599578487	5
101888912	1
304826991	2
767843106	3
1298864148	4
2147889955	5
1131344604	1
1293377552	2
1497358932	3
1716381845	4
2389372216	5
1331949090	1
1477928982	2
1832923303	3
3019921275	4
3155902615	5
275774502	1
2552740906	2
2887735229	3
3193793153	4
3730783828	5
76121754	1
861148824	2
1367099727	3
1735157590	4
2679114450	5
369678052	1
676617812	2
742641069	3
1479633521	4
1743615030	5
154591407	1
874562036	2
1314541439	3
2334578107	4
2761565807	5
7743851	1
408764876	2
1449761859	3
1560745069	4
2400782104	5
892099103	1
2532045156	2
2948026161	3
3229047360	4
3513081991	5
1444893727	1
1802873261	2
2191892625	3
2271912628	4
2322895814	5
1733920052	1
2015952687	2
2036695963	3
2811899751	4
3251934022	5
822343296	1
1782411943	2
2632398894	3
3174349559	4
3508408985	5
334830301	1
1222792148	2
2767786291	3
2980807687	4
3363800381	5
276451052	1
825445155	2
2260439472	3
2508420681	4
3474454125	5
42330007	1
145313138	2
890306703	3
1722293601	4
2977263102	5
822802066	1
843545110	2
960785024	3
1783788502	4
3222765664	5
133267036	1
1791273879	2
2266293015	3
3034278286	4
3093263151	5
503377088	1
1464377030	2
1949369548	3
2889426190	4
3608364908	5
487538094	1
843489391	2
2188487478	3
2584468753	4
79935934	1
222957159	2
417978718	3
1577936920	4
1812928106	5
2250315399	1
2395336853	2
2452320096	3
2590378189	4
2909317950	5
377051604	1
708070672	2
754094165	3
989080371	4
3860063659	5
651386184	1
2337396448	2
2843375348	3
2934358475	4
3141351459	5
64292773	1
1383290278	2
1596303217	3
2305321957	4
2350301824	5
762072171	1
868095425	2
3032096527	3
3241116186	4
3670107081	5
446622276	1
823689992	2
973671252	3
1311652647	4
1656643721	5
332675788	1
431629058	2
2319667962	3
2478661178	4
3928612129	5
936167783	1
1056162508	2
2265156884	3
3932155667	4
555363512	1
598346790	2
1223339595	3
2403396699	4
3041351199	5
351792730	1
3221764958	2
3331788033	3
3472809485	4
3582832792	5
1479006263	1
2159998434	2
2644937674	3
2777957506	4
3604957796	5
649035065	1
1677068300	2
2096007540	3
3542013166	4
461412040	1
1628408736	2
1884441963	3
2750421733	4
3341441674	5
57909275	1
730928878	2
2881915249	3
3244936282	4
3343919599	5
1410592529	1
2078651724	2
2355643091	3
2729624478	4
3365576938	5
428997216	1
578978829	2
2375946606	3
3628943416	4
476177995	1
1692219552	2
3014179328	3
3843182573	4
3977164258	5
461769191	1
1110760088	2
1697699212	3
3240748667	4
3471768263	5
7101282	1
998096527	2
1413115722	3
2378114272	4
2435095889	5
1201923417	1
1814914145	2
2194973573	3
2603966387	4
3141943933	5
927123	1
1310181471	2
1895201188	3
2801160775	4
207700055	1
1395659482	2
1514691212	3
1636709453	4
2943715659	5
332327748	1
793322878	2
814066037	3
1708284091	4
31995596	1
492023961	2
1124002434	3
1248025757	4
3023972820	5
438096026	1
483079279	2
1722077657	3
3078111035	4
3399104081	5
594916048	1
732895756	2
874877145	3
1001861897	4
2002863520	5
239688602	1
1550658163	2
2205675499	3
2369655264	4
2521636654	5
798065920	1
1280046964	2
2131047833	3
3035086674	4
3173064819	5
250038307	1
442007998	2
659987598	3
779049171	4
1171990322	5
4870826	1
1789867058	2
2947879000	3
3034862188	4
3135843805	5
552591831	1
925583426	2
1191645172	3
3543592121	4
259354811	1
545334583	2
2373344088	3
2426329192	4
2645350696	5
626233076	1
816264451	2
3335235336	3
3355978555	4
3751254927	5
1780034198	1
2495030312	2
2592011831	3
2749991707	4
3982030660	5
90315632	1
799307164	2
1066323694	3
1941325202	4
2136346663	5
88239978	1
672220926	2
866282499	3
1628241774	4
3741288054	5
628074481	1
1347014765	2
1967044984	3
3324043765	4
3818075757	5
102625812	1
283640717	2
2916615145	3
3500647499	4
491478209	1
902471482	2
2360429729	3
2384453041	4
3496489562	5
1182174407	1
2090132423	2
2550162287	3
2857180367	4
3265160316	5
49030844	1
567010610	2
1445053455	3
1721003363	4
2775999420	5
904576354	1
1248557979	2
1435631260	3
1469574731	4
3140574325	5
243387644	1
1056387528	2
1740447302	3
2713445040	4
3253399767	5
369088049	1
2497096460	2
2764087933	3
2905109454	4
3058131033	5
934695440	1
1659684660	2
2111745885	3
2374738988	4
3186726410	5
1024590486	1
1196570496	2
1260593673	3
1856626506	4
3332582953	5
34008984	1
1635936689	2
2422004115	3
3447962828	4
3745999015	5
366729012	1
838681702	2
915665005	3
1535724026	4
2407681354	5
72189007	1
99182283	2
443243565	3
1715173935	4
2321235159	5
225304845	1
1311262005	2
1806251392	3
1929314588	4
3823262469	5
391241071	1
592262750	2
1688221008	3
1802242636	4
2046195850	5
1126196018	1
1350174404	2
3114184255	3
3536166059	4
479174624	1
1118169345	2
2261166819	3
2391144837	4
2667206467	5
29160287	1
857122740	2
1100142383	3
3158149973	4
3930109085	5
1416498434	1
1862451306	2
2089469404	3
2911507135	4
3513459833	5
795714731	1
963696151	2
1330717402	3
1570695396	4
1800728549	5
428249768	1
2557238054	2
2698259626	3
3507258872	4
3678278647	5
44919108	1
942961172	2
1553901399	3
1574643102	4
3705952353	5
471267461	1
1141219568	2
2570218525	3
2839235277	4
2874218698	5
951665874	1
2069706285	2
2267657989	3
2379681238	4
3446681876	5
54088411	1
651160533	2
1369110612	3
2612111262	4
3097131376	5
105575542	1
409528809	2
1852601801	3
1885585107	4
2926584817	5
31791645	1
1850844575	2
1913827928	3
2595857799	4
2665801041	5
514815166	1
642840163	2
994820036	3
2373818007	4
3089872855	5
351062964	1
1052057861	2
2182016583	3
2651998145	4
3509016641	5
427368154	1
1036308091	2
2356319694	3
2702301418	4
3209371171	5
390127087	1
1123120363	2
1317102222	3
1536095305	4
3704107090	5
13469005	1
592460940	2
657444230	3
1687476489	4
3250477069	5
85758581	1
135701878	2
1099740492	3
1577692254	4
3519697646	5
1781190575	1
2221172184	2
2586167253	3
2606908725	4
3412167137	5
116727273	1
1635723040	2
1824711271	3
2468692718	4
3185762349	5
16842597	1
202904227	2
399844104	3
943877262	4
1152897268	5
703369896	1
1159351013	2
1820343589	3
3082382134	4
3647321548	5
533509741	1
1086530731	2
2335527484	3
3050519772	4
231142397	1
1577176946	2
2020117925	3
2257190863	4
2553170219	5
299198157	1
863249014	2
883992229	3
1110230341	4
2722257642	5
137492751	1
194472742	2
1432510845	3
2621509105	4
2785487299	5
109395466	1
893352795	2
1593413555	3
2207366303	4
3744364564	5
526356325	1
1960365895	2
2702345654	3
2731328913	4
2911360559	5
71945154	1
537975015	2
2598962723	3
3971962259	4
3992705475	5
1578951581	1
2607967202	2
2921920405	3
2981943585	4
3002688427	5
457929615	1
834929267	2
1526910308	3
1694881783	4
3054917092	5
2246858511	1
2277921880	2
2532913072	3
2553656292	4
2574391457	5
1362567541	1
2792604139	2
2862593882	3
2883337070	4
3331581739	5
899373145	1
1537431239	2
1741414485	3
3522387290	4
3843407297	5
17109179	1
110092604	2
789114047	3
893108947	4
2322107150	5
317114190	1
633142906	2
1165124710	3
2074126623	4
3151127144	5
735901438	1
875876565	2
1087936572	3
2353897147	4
3714896046	5
273746233	1
1651803690	2
2097757419	3
2269815746	4
3131776217	5
68002956	1
242061283	2
1731062036	3
2623045693	4
2962999420	5
976114502	1
1060057628	2
2098096547	3
3334055308	4
3425118794	5
1961302414	1
2179357610	2
3042358190	3
3345299748	4
3751358422	5
1116883824	1
1216907358	2
1587923994	3
1835879174	4
3566876449	5
1898392799	1
3093468576	2
3207411932	3
3476431992	4
3506455415	5
1348672358	1
1437655606	2
1458398882	3
2584703325	4
2623679964	5
1623714288	1
1853775919	2
3987723160	3
815284320	1
1800284552	2
2871281601	3
3535313428	4
3699293597	5
542226990	1
1446265765	2
1472207322	3
2430247682	4
3386207902	5
107270208	1
1656265973	2
2176300665	3
2376280709	4
3293280244	5
754759503	1
1760797028	2
2383789784	3
3043769297	4
3901806763	5
1622871753	1
2488831459	2
2512854824	3
3121871289	4
3686864506	5
252482837	1
1311482953	2
1393506262	3
3050556412	4
3788508234	5
526087536	1
740065861	2
760805810	3
1258054245	4
2537054477	5
2903598847	1
3274590206	2
3343653518	3
3678593338	4
3827613054	5
68571431	1
365564414	2
427589410	3
2956559310	4
3917561746	5
155926549	1
894916467	2
1209909746	3
2148936167	4
3311909282	5
123816673	1
147756665	2
168499942	3
1821814528	4
3253781205	5
61773029	1
795806235	2
2496769549	3
3361767808	4
3498787821	5
1720318590	1
2426266587	2
2452290017	3
2688271458	4
3292332740	5
2043964271	1
2587992228	2
2753011981	3
2795995476	4
3085011923	5
1378153311	1
1502096548	2
1659114859	3
2017093245	4
3356146473	5
233618799	1
582612134	2
1044594053	3
2734602630	4
3098664434	5
75480985	1
977441210	2
1224464463	3
1329447935	4
3320418369	5
909165814	1
1028149231	2
1408209418	3
1428949213	4
1777157812	5
90625985	1
1075626507	2
2967635781	3
3060618895	4
3765687732	5
308847569	1
2012899172	2
2566849018	3
2923869191	4
3717910533	5
172437635	1
457459196	2
1845417272	3
2070437345	4
3363425444	5
1129332552	1
1669360851	2
1718344034	3
2203364214	4
2766355689	5
579133807	1
675158703	2
1358150263	3
1861173478	4
3689185356	5
1172063776	1
1683055541	2
1703797131	3
2691055657	4
3583017457	5
424568706	1
958548813	2
1034542260	3
1492520646	4
1772500754	5
93046899	1
443027015	2
1235070558	3
2100070558	4
3782084413	5
14821951	1
112843637	2
314825372	3
1515799106	4
2391789197	5
295610824	1
626547223	2
1748588458	3
2890621253	4
3497614242	5
656569804	1
2055568239	2
2512561746	3
2694541748	4
3419535314	5
601778689	1
1000718740	2
3063772251	3
3182753866	4
3846787214	5
353641924	1
2260613930	2
2756605622	3
3324637635	4
3733575773	5
312690571	1
891630737	2
1527664379	3
2127642996	4
3366691614	5
334002611	1
449067779	2
1033021252	3
1053764407	4
1884009766	5
510907403	1
951980755	2
2149937790	3
2205961266	4
2363941210	5
417859259	1
617841007	2
645864358	3
1448866212	4
3218876680	5
774710626	1
1664697817	2
2701698165	3
2815693296	4
3321753304	5
820651844	1
853636769	2
1026656772	3
1372691906	4
3551664425	5
382053223	1
722033334	2
1969005624	3
2261067313	4
3088069574	5
788044344	1
1039066212	2
1487046316	3
2509085007	4
3546083789	5
152893153	1
914933440	2
1123953623	3
1496893849	4
2464934368	5
53841260	1
181786529	2
714808268	3
1368842072	4
1838823978	5
235571135	1
442581161	2
1022563311	3
1056586667	4
1692621928	5
54220319	1
562175497	2
1456164371	3
2657218347	4
3763178802	5
1093719607	1
2103760150	2
2246773549	3
3632734224	4
3662759338	5
394912821	1
612894549	2
955914735	3
2518915257	4
2767938602	5
817780557	1
918763858	2
1334795163	3
1947816385	4
3653746985	5
1382546861	1
1443530332	2
1632516877	3
2620555212	4
3132536711	5
86650624	1
2109622913	2
2364644594	3
2611664717	4
3176658224	5
997390878	1
1088384388	2
1879384503	3
2437364685	4
2583396325	5
1468983249	1
1780051548	2
1918991715	3
2311051953	4
3288052069	5
775027421	1
1598027768	2
1800969442	3
2027001275	4
2624021450	5
141661978	1
1140663601	2
1345657052	3
1995638794	4
3267648821	5
104384167	1
2103357291	2
2445417238	3
2940433845	4
3199425651	5
701913714	1
993893332	2
1534964534	3
3322952642	4
3763945390	5
345932684	1
2191940923	2
2271963957	3
2640958793	4
3270934831	5
1258099076	1
2513094671	2
2759129521	3
3059105742	4
3528126971	5
740998261	1
1042020058	2
1475015247	3
1647955065	4
1836015305	5
186340094	1
1381336847	2
2129290176	3
2655270288	4
3079301831	5
48598957	1
2403648117	2
2834589909	3
3609608470	4
3630351857	5
211117291	1
752110856	2
1816091032	3
2667121290	4
3926095032	5
1955627088	1
2181580464	2
3306579304	3
3556640934	4
3626586205	5
603157703	1
2129195096	2
2244178519	3
3524134045	4
3728195792	5
1384325666	1
1484267456	2
2847267862	3
3166261247	4
3429281427	5
56749652	1
1946780026	2
3010738692	3
3697732255	4
3764715554	5
690333202	1
961274704	2
1178294768	3
1833288273	4
3695300509	5
1292445561	1
1699438834	2
2057429033	3
2775381032	4
3513412852	5
339310819	1
1489317833	2
2257308268	3
2470301659	4
116737302	1
400719095	2
1316681064	3
1853674454	4
3975678397	5
1563179243	1
1610162477	2
2569162941	3
3709120011	4
396493505	1
492436920	2
1265433789	3
1344497274	4
2162459175	5
968171677	1
1071155158	2
1656150232	3
1732173821	4
1843156955	5
978614548	1
1516671368	2
1567654617	3
2773635201	4
3275668644	5
106555486	1
1923544299	2
2089524346	3
2155544299	4
2220499362	5
120847292	1
833839177	2
1482859465	3
1982814471	4
2033876217	5
1375629695	1
1696571485	2
2691650344	3
2782632014	4
1362054097	1
1602115843	2
2091057632	3
3408113119	4
3700091561	5
302766701	1
2799817197	2
2969798988	3
3161825722	4
3832765831	5
824683790	1
1103703846	2
3374664488	3
3584646100	4
3695629405	5
79109227	1
254131031	2
2046063254	3
2496125116	4
3957097165	5
62118158	1
84141519	2
178085049	3
590069980	4
629126624	5
69281608	1
1260283695	2
2526293825	3
3072274242	4
3350254292	5
43805715	1
167749130	2
1393787622	3
3032760090	4
3376741823	5
1492544759	1
1601538091	2
1985515074	3
2353543425	4
2466528409	5
497328908	1
1842329314	2
2332311224	3
2661304499	4
13298300	1
214288679	2
1170277434	3
1740309196	4
3194269842	5
189204223	1
2220173227	2
2508201670	3
2998183555	4
3746137139	5
511004236	1
