Channel A: 
Mode: 2
N1/T1: 40.65 µs
Channel B: 
Mode: 1
N2/T2: 40.65 µs
tau (µs)	g2 Values
298.7462319998896	0.005465748235715284
299.2582319998895	0.0058706184753978975
299.77023199988946	0.005600704982276155
300.2822319998894	0.006477923834921818
300.79423199988935	0.0058706184753978975
301.3062319998893	0.005128356369313106
301.81823199988924	0.005600704982276155
302.3302319998892	0.004588529383069621
302.8422319998891	0.00661288058148269
303.35423199988907	0.0049259212494718
303.866231999889	0.005938096848678334
304.37823199988895	0.005398269862434848
304.8902319998889	0.004790964502910928
305.40223199988884	0.0050608779960326705
305.9142319998888	0.004116180770106572
306.4262319998887	0.0052633131158739774
306.93823199988867	0.004183659143387007
307.4502319998886	0.005600704982276155
307.96223199988856	0.0033739186640217803
308.4742319998885	0.004723486129630493
308.98623199988845	0.0050608779960326705
309.4982319998884	0.004521051009789186
310.01023199988833	0.005195834742593542
310.5222319998883	0.0044535726365087505
311.0342319998882	0.004183659143387007
311.54623199988816	0.004386094263228314
312.0582319998881	0.004318615889947879
312.57023199988805	0.004318615889947879
313.082231999888	0.0049259212494718
313.59423199988794	0.003913745650265265
314.1062319998879	0.005465748235715284
314.6182319998878	0.004656007756350057
315.13023199988777	0.005465748235715284
315.6422319998877	0.0044535726365087505
316.15423199988766	0.0037787889037043942
316.6662319998876	0.0033739186640217803
317.17823199988754	0.004116180770106572
317.6902319998875	0.004386094263228314
318.20223199988743	0.003306440290741345
318.7142319998874	0.0042511375166674435
319.2262319998873	0.003913745650265265
319.73823199988726	0.003306440290741345
320.2502319998872	0.0038462672769848296
320.76223199988715	0.0033739186640217803
321.2742319998871	0.003981224023545701
321.78623199988704	0.003036526797619602
322.298231999887	0.002564178184656553
322.8102319998869	0.0040487023968261366
323.32223199988687	0.004521051009789186
323.8342319998868	0.0031714835441804734
324.34623199988675	0.0024966998113761176
324.8582319998867	0.003306440290741345
325.37023199988664	0.0024966998113761176
325.8822319998866	0.004183659143387007
326.39423199988653	0.0035088754105826515
326.9062319998865	0.003306440290741345
327.4182319998864	0.00276661330449786
327.93023199988636	0.003104005170900038
328.4422319998863	0.00276661330449786
328.95423199988625	0.0026316565579369887
329.4662319998862	0.0028340916777782957
329.97823199988613	0.003306440290741345
330.4902319998861	0.0023617430648152464
331.002231999886	0.0037787889037043942
331.51423199988596	0.002901570051058731
332.0262319998859	0.002969048424339167
332.53823199988585	0.0021593079449739394
333.0502319998858	0.0022267863182543752
333.56223199988574	0.003441397037302216
334.0742319998857	0.0026316565579369887
334.5862319998856	0.0018219160785717613
335.09823199988557	0.0022942646915348106
335.6102319998855	0.003306440290741345
336.12223199988546	0.003036526797619602
336.6342319998854	0.0024966998113761176
337.14623199988534	0.0024966998113761176
337.6582319998853	0.0021593079449739394
338.17023199988523	0.0024292214380956818
338.6822319998852	0.0037787889037043942
339.1942319998851	0.0023617430648152464
339.70623199988506	0.0024966998113761176
340.218231999885	0.002564178184656553
340.73023199988495	0.0018893944518521971
341.2422319998849	0.0024292214380956818
341.75423199988484	0.0022267863182543752
342.2662319998848	0.0019568728251326325
342.7782319998847	0.0023617430648152464
343.29023199988467	0.0018219160785717613
343.8022319998846	0.002901570051058731
344.31423199988456	0.002564178184656553
344.8262319998845	0.0020243511984130683
345.33823199988444	0.0026316565579369887
345.8502319998844	0.0023617430648152464
346.36223199988433	0.0019568728251326325
346.8742319998843	0.0022267863182543752
347.3862319998842	0.0020243511984130683
347.89823199988416	0.0022267863182543752
348.4102319998841	0.0018893944518521971
348.92223199988405	0.0017544377052913257
349.434231999884	0.0021593079449739394
349.94623199988393	0.0020918295716935036
350.4582319998839	0.0018219160785717613
350.9702319998838	0.0017544377052913257
351.48223199988377	0.0017544377052913257
351.9942319998837	0.0017544377052913257
352.50623199988365	0.0020243511984130683
353.0182319998836	0.002969048424339167
353.53023199988354	0.0014845242121695834
354.0422319998835	0.0014170458388891478
354.5542319998834	0.0023617430648152464
355.06623199988337	0.0018893944518521971
355.5782319998833	0.0020243511984130683
356.09023199988326	0.0020243511984130683
356.6022319998832	0.0021593079449739394
357.11423199988315	0.0017544377052913257
357.6262319998831	0.0018893944518521971
358.13823199988303	0.001552002585450019
358.650231999883	0.0022267863182543752
359.1622319998829	0.0019568728251326325
359.67423199988286	0.0009446972259260986
360.1862319998828	0.0020243511984130683
360.69823199988275	0.001552002585450019
361.2102319998827	0.0016869593320108902
361.72223199988264	0.0017544377052913257
362.2342319998826	0.0016869593320108902
362.7462319998825	0.0019568728251326325
363.25823199988247	0.0011471323457674053
363.7702319998824	0.001552002585450019
364.28223199988236	0.0016194809587304546
364.7942319998823	0.0016869593320108902
365.30623199988224	0.0014170458388891478
365.8182319998822	0.0016869593320108902
366.33023199988213	0.0016869593320108902
366.8422319998821	0.0014170458388891478
367.354231999882	0.0016194809587304546
367.86623199988196	0.0010796539724869697
368.3782319998819	0.0016194809587304546
368.89023199988185	0.0010121755992065341
369.4022319998818	0.0010121755992065341
369.91423199988174	0.001349567465608712
370.4262319998817	0.001349567465608712
370.9382319998816	0.0014170458388891478
371.45023199988157	0.0011471323457674053
371.9622319998815	0.0007422621060847917
372.47423199988145	0.0008772188526456629
372.9862319998814	0.0016194809587304546
373.49823199988134	0.0014170458388891478
374.0102319998813	0.0008097404793652273
374.5222319998812	0.0008772188526456629
375.0342319998812	0.001349567465608712
375.5462319998811	0.0008772188526456629
376.05823199988106	0.0009446972259260986
376.570231999881	0.001552002585450019
377.08223199988095	0.001552002585450019
377.5942319998809	0.0016194809587304546
378.10623199988083	0.0010796539724869697
378.6182319998808	0.0011471323457674053
379.1302319998807	0.001349567465608712
379.64223199988066	0.0007422621060847917
380.1542319998806	0.0010121755992065341
380.66623199988055	0.0007422621060847917
381.1782319998805	0.0011471323457674053
381.69023199988044	0.0008097404793652273
382.2022319998804	0.0014170458388891478
382.7142319998803	0.0010121755992065341
383.22623199988027	0.0012146107190478409
383.7382319998802	0.001349567465608712
384.25023199988016	0.0009446972259260986
384.7622319998801	0.0009446972259260986
385.27423199988004	0.0008097404793652273
385.78623199988	0.0014845242121695834
386.29823199987993	0.0008097404793652273
386.8102319998799	0.0012820890923282765
387.3222319998798	0.0010796539724869697
387.83423199987976	0.0008097404793652273
388.3462319998797	0.0009446972259260986
388.85823199987965	0.0008772188526456629
389.3702319998796	0.0010796539724869697
389.88223199987954	0.0011471323457674053
390.3942319998795	0.0007422621060847917
390.9062319998794	0.0008097404793652273
391.41823199987937	0.0005398269862434849
391.9302319998793	0.000674783732804356
392.44223199987925	0.0004723486129630493
392.9542319998792	0.00040487023968261365
393.46623199987914	0.0005398269862434849
393.9782319998791	0.001349567465608712
394.49023199987903	0.0006073053595239204
395.002231999879	0.0009446972259260986
395.5142319998789	0.0011471323457674053
396.02623199987886	0.0005398269862434849
396.5382319998788	0.0005398269862434849
397.05023199987875	0.0007422621060847917
397.5622319998787	0.0006073053595239204
398.07423199987863	0.0011471323457674053
398.5862319998786	0.0010796539724869697
399.0982319998785	0.0011471323457674053
399.61023199987847	0.001349567465608712
400.1222319998784	0.0006073053595239204
400.63423199987835	0.0008772188526456629
401.1462319998783	0.0012146107190478409
401.65823199987824	0.000674783732804356
402.1702319998782	0.0004723486129630493
402.6822319998781	0.0006073053595239204
403.19423199987807	0.0008097404793652273
403.706231999878	0.0006073053595239204
404.21823199987796	0.0007422621060847917
404.7302319998779	0.00026991349312174243
405.24223199987784	0.0006073053595239204
405.7542319998778	0.0007422621060847917
406.26623199987773	0.0009446972259260986
406.7782319998777	0.00040487023968261365
407.2902319998776	0.0004723486129630493
407.80223199987756	0.0005398269862434849
408.3142319998775	0.00040487023968261365
408.82623199987745	0.000674783732804356
409.3382319998774	0.0004723486129630493
409.85023199987734	0.0007422621060847917
410.3622319998773	0.0004723486129630493
410.8742319998772	0.000674783732804356
411.38623199987717	0.0009446972259260986
411.8982319998771	0.0007422621060847917
412.41023199987706	0.000337391866402178
412.922231999877	0.00040487023968261365
413.43423199987694	0.000337391866402178
413.9462319998769	0.0005398269862434849
414.45823199987683	0.0005398269862434849
414.9702319998768	0.000674783732804356
415.4822319998767	0.00040487023968261365
415.99423199987666	0.0006073053595239204
416.5062319998766	0.000337391866402178
417.01823199987655	0.0005398269862434849
417.5302319998765	0.00040487023968261365
418.04223199987644	0.0005398269862434849
418.5542319998764	0.0005398269862434849
419.0662319998763	0.0006073053595239204
419.57823199987627	0.00040487023968261365
420.0902319998762	0.00040487023968261365
420.60223199987615	0.0004723486129630493
421.1142319998761	0.0007422621060847917
421.62623199987604	0.0007422621060847917
422.138231999876	0.0005398269862434849
422.6502319998759	0.00020243511984130682
423.16223199987587	0.00020243511984130682
423.6742319998758	6.747837328043561e-05
424.18623199987576	0.00020243511984130682
424.6982319998757	0.0004723486129630493
425.21023199987565	0.00020243511984130682
425.7222319998756	0.00013495674656087122
426.23423199987553	0.00026991349312174243
426.7462319998755	0.0008097404793652273
427.2582319998754	0.000337391866402178
427.77023199987536	0.0005398269862434849
428.2822319998753	0.0006073053595239204
428.79423199987525	0.0004723486129630493
429.3062319998752	0.000337391866402178
429.81823199987514	0.000337391866402178
430.3302319998751	0.00020243511984130682
430.842231999875	0.0
431.35423199987497	0.00020243511984130682
431.8662319998749	0.00040487023968261365
432.37823199987486	0.00040487023968261365
432.8902319998748	0.00026991349312174243
433.40223199987474	0.0004723486129630493
433.9142319998747	0.000337391866402178
434.42623199987463	0.000337391866402178
434.9382319998746	0.00026991349312174243
435.4502319998745	0.00020243511984130682
435.96223199987446	0.00020243511984130682
436.4742319998744	0.0004723486129630493
436.98623199987435	0.000337391866402178
437.4982319998743	0.00013495674656087122
438.01023199987424	0.00013495674656087122
438.5222319998742	0.00020243511984130682
439.0342319998741	0.000337391866402178
439.54623199987407	0.00040487023968261365
440.058231999874	0.000337391866402178
440.57023199987395	0.00040487023968261365
441.0822319998739	0.00026991349312174243
441.59423199987384	0.00040487023968261365
442.1062319998738	0.00040487023968261365
442.61823199987373	0.00026991349312174243
443.1302319998737	0.00026991349312174243
443.6422319998736	0.00026991349312174243
444.15423199987356	0.00040487023968261365
444.6662319998735	0.000337391866402178
445.17823199987345	0.00040487023968261365
445.6902319998734	0.00013495674656087122
446.20223199987333	0.0
446.7142319998733	0.000337391866402178
447.2262319998732	0.00026991349312174243
447.73823199987316	0.00020243511984130682
448.2502319998731	6.747837328043561e-05
448.76223199987305	0.00013495674656087122
449.274231999873	0.00020243511984130682
449.78623199987294	0.00020243511984130682
450.2982319998729	0.000337391866402178
450.8102319998728	0.00026991349312174243
451.32223199987277	0.00013495674656087122
451.8342319998727	0.0
452.34623199987266	0.00040487023968261365
452.8582319998726	0.00026991349312174243
453.37023199987254	0.00013495674656087122
453.8822319998725	0.00040487023968261365
454.39423199987243	0.00020243511984130682
454.9062319998724	0.00013495674656087122
455.4182319998723	6.747837328043561e-05
455.93023199987226	0.00020243511984130682
456.4422319998722	0.0
456.95423199987215	0.00013495674656087122
457.4662319998721	0.000337391866402178
457.97823199987204	0.00013495674656087122
458.490231999872	0.00020243511984130682
459.0022319998719	0.00026991349312174243
459.51423199987187	0.00013495674656087122
460.0262319998718	0.00013495674656087122
460.53823199987175	0.00020243511984130682
461.0502319998717	0.00026991349312174243
461.56223199987164	0.0005398269862434849
462.0742319998716	0.00026991349312174243
462.58623199987153	0.00026991349312174243
463.0982319998715	6.747837328043561e-05
463.6102319998714	0.0
464.12223199987136	6.747837328043561e-05
464.6342319998713	6.747837328043561e-05
465.14623199987125	6.747837328043561e-05
465.6582319998712	0.00013495674656087122
466.17023199987113	6.747837328043561e-05
466.6822319998711	0.000337391866402178
467.194231999871	6.747837328043561e-05
467.70623199987097	0.000337391866402178
468.2182319998709	0.00013495674656087122
468.73023199987085	6.747837328043561e-05
469.2422319998708	0.0
469.75423199987074	0.00013495674656087122
470.2662319998707	6.747837328043561e-05
470.7782319998706	0.00020243511984130682
471.29023199987057	6.747837328043561e-05
471.8022319998705	0.00020243511984130682
472.31423199987046	6.747837328043561e-05
472.8262319998704	6.747837328043561e-05
473.33823199987035	6.747837328043561e-05
473.8502319998703	0.00013495674656087122
474.36223199987023	0.0
474.8742319998702	6.747837328043561e-05
475.3862319998701	6.747837328043561e-05
475.89823199987006	6.747837328043561e-05
476.41023199987	6.747837328043561e-05
476.92223199986995	0.00040487023968261365
477.4342319998699	0.0
477.94623199986984	0.00020243511984130682
478.4582319998698	6.747837328043561e-05
478.9702319998697	0.00013495674656087122
479.48223199986967	6.747837328043561e-05
479.9942319998696	0.0
480.50623199986956	0.0
481.0182319998695	0.00020243511984130682
481.53023199986944	0.00013495674656087122
482.0422319998694	0.000337391866402178
482.55423199986933	6.747837328043561e-05
483.0662319998693	0.00013495674656087122
483.5782319998692	0.00013495674656087122
484.09023199986916	6.747837328043561e-05
484.6022319998691	0.0
485.11423199986905	6.747837328043561e-05
485.626231999869	0.00013495674656087122
486.13823199986894	0.0
486.6502319998689	0.00013495674656087122
487.1622319998688	0.00013495674656087122
487.67423199986877	6.747837328043561e-05
488.1862319998687	0.00013495674656087122
488.69823199986865	6.747837328043561e-05
489.2102319998686	6.747837328043561e-05
489.72223199986854	0.0
490.2342319998685	6.747837328043561e-05
490.7462319998684	6.747837328043561e-05
491.25823199986837	6.747837328043561e-05
491.7702319998683	0.00013495674656087122
492.28223199986826	6.747837328043561e-05
492.7942319998682	0.00013495674656087122
493.30623199986815	0.0
493.8182319998681	0.0
494.33023199986803	0.00013495674656087122
494.842231999868	6.747837328043561e-05
495.3542319998679	6.747837328043561e-05
495.86623199986786	0.00013495674656087122
496.3782319998678	0.0
496.89023199986775	0.00013495674656087122
497.4022319998677	0.00020243511984130682
497.91423199986764	0.00020243511984130682
498.4262319998676	0.0
498.9382319998675	0.00013495674656087122
499.45023199986747	6.747837328043561e-05
499.9622319998674	0.0
500.47423199986736	6.747837328043561e-05
500.9862319998673	0.00013495674656087122
501.49823199986724	6.747837328043561e-05
502.0102319998672	0.00020243511984130682
502.52223199986713	0.0
503.0342319998671	0.00026991349312174243
503.546231999867	6.747837328043561e-05
504.05823199986696	0.00026991349312174243
504.5702319998669	0.0
505.08223199986685	0.0
505.5942319998668	0.00013495674656087122
506.10623199986674	0.0
506.6182319998667	0.00020243511984130682
507.1302319998666	0.00013495674656087122
507.64223199986657	6.747837328043561e-05
508.1542319998665	0.0
508.66623199986645	6.747837328043561e-05
509.1782319998664	0.0
509.69023199986634	0.0
510.2022319998663	0.00013495674656087122
510.71423199986623	0.00013495674656087122
511.2262319998662	6.747837328043561e-05
511.7382319998661	6.747837328043561e-05
512.2502319998661	6.747837328043561e-05
512.762231999866	0.00020243511984130682
513.274231999866	0.00013495674656087122
513.7862319998659	0.0
514.2982319998658	0.0
514.8102319998658	6.747837328043561e-05
515.3222319998657	6.747837328043561e-05
515.8342319998657	0.0
516.3462319998656	0.0
516.8582319998656	0.0
517.3702319998655	0.0
517.8822319998654	6.747837328043561e-05
518.3942319998654	0.00026991349312174243
518.9062319998653	6.747837328043561e-05
519.4182319998653	0.00013495674656087122
519.9302319998652	6.747837328043561e-05
520.4422319998652	0.0
520.9542319998651	6.747837328043561e-05
521.466231999865	6.747837328043561e-05
521.978231999865	0.00013495674656087122
522.4902319998649	0.0
523.0022319998649	6.747837328043561e-05
523.5142319998648	6.747837328043561e-05
524.0262319998648	6.747837328043561e-05
524.5382319998647	0.00013495674656087122
525.0502319998646	6.747837328043561e-05
525.5622319998646	0.0
526.0742319998645	0.0
526.5862319998645	0.0
527.0982319998644	0.0
527.6102319998644	0.0
528.1222319998643	6.747837328043561e-05
528.6342319998643	6.747837328043561e-05
529.1462319998642	6.747837328043561e-05
529.6582319998641	0.0
530.1702319998641	6.747837328043561e-05
530.682231999864	0.0
531.194231999864	0.0
531.7062319998639	0.0
532.2182319998639	6.747837328043561e-05
532.7302319998638	0.0
533.2422319998637	6.747837328043561e-05
533.7542319998637	0.0
534.2662319998636	6.747837328043561e-05
534.7782319998636	0.00013495674656087122
535.2902319998635	0.0
535.8022319998635	0.00013495674656087122
536.3142319998634	0.0
536.8262319998634	6.747837328043561e-05
537.3382319998633	6.747837328043561e-05
537.8502319998632	0.0
538.3622319998632	0.0
538.8742319998631	0.0
539.3862319998631	6.747837328043561e-05
539.898231999863	6.747837328043561e-05
540.410231999863	0.0
540.9222319998629	6.747837328043561e-05
541.4342319998628	6.747837328043561e-05
541.9462319998628	6.747837328043561e-05
542.4582319998627	6.747837328043561e-05
542.9702319998627	0.0
543.4822319998626	0.0
543.9942319998626	6.747837328043561e-05
544.5062319998625	0.0
545.0182319998625	6.747837328043561e-05
545.5302319998624	0.0
546.0422319998623	6.747837328043561e-05
546.5542319998623	0.0
547.0662319998622	0.0
547.5782319998622	0.0
548.0902319998621	0.00013495674656087122
548.602231999862	6.747837328043561e-05
549.114231999862	6.747837328043561e-05
549.626231999862	0.0
550.1382319998619	0.0
550.6502319998618	0.0
551.1622319998618	0.0
551.6742319998617	6.747837328043561e-05
552.1862319998617	0.0
552.6982319998616	0.0
553.2102319998615	0.0
553.7222319998615	0.0
554.2342319998614	0.0
554.7462319998614	0.0
555.2582319998613	6.747837328043561e-05
555.7702319998613	0.0
556.2822319998612	0.00013495674656087122
556.7942319998612	6.747837328043561e-05
557.3062319998611	0.0
557.818231999861	0.0
558.330231999861	0.0
558.8422319998609	0.0
559.3542319998609	0.0
559.8662319998608	0.0
560.3782319998608	0.0
560.8902319998607	6.747837328043561e-05
561.4022319998606	0.0
561.9142319998606	0.0
562.4262319998605	0.0
562.9382319998605	0.0
563.4502319998604	0.0
563.9622319998604	0.0
564.4742319998603	0.00013495674656087122
564.9862319998603	0.0
565.4982319998602	0.0
566.0102319998601	0.0
566.5222319998601	0.0
567.03423199986	0.0
567.54623199986	0.0
568.0582319998599	0.0
568.5702319998599	6.747837328043561e-05
569.0822319998598	0.0
569.5942319998597	0.0
570.1062319998597	0.0
570.6182319998596	0.0
571.1302319998596	0.0
571.6422319998595	0.0
572.1542319998595	0.0
572.6662319998594	0.00013495674656087122
573.1782319998593	0.0
573.6902319998593	0.0
574.2022319998592	0.0
574.7142319998592	6.747837328043561e-05
575.2262319998591	0.0
575.7382319998591	0.0
576.250231999859	0.0
576.762231999859	6.747837328043561e-05
577.2742319998589	6.747837328043561e-05
577.7862319998588	0.0
578.2982319998588	0.0
578.8102319998587	0.0
579.3222319998587	6.747837328043561e-05
579.8342319998586	6.747837328043561e-05
580.3462319998586	0.0
580.8582319998585	0.0
581.3702319998584	6.747837328043561e-05
581.8822319998584	6.747837328043561e-05
582.3942319998583	0.0
582.9062319998583	0.0
583.4182319998582	0.0
583.9302319998582	0.0
584.4422319998581	0.0
584.954231999858	0.0
585.466231999858	0.0
585.9782319998579	0.0
586.4902319998579	0.0
587.0022319998578	0.0
587.5142319998578	0.0
588.0262319998577	0.0
588.5382319998577	0.0
589.0502319998576	0.0
589.5622319998575	0.0
590.0742319998575	0.0
590.5862319998574	0.0
591.0982319998574	0.0
591.6102319998573	0.0
592.1222319998573	6.747837328043561e-05
592.6342319998572	6.747837328043561e-05
593.1462319998572	6.747837328043561e-05
593.6582319998571	0.0
594.170231999857	0.0
594.682231999857	0.0
595.1942319998569	0.0
595.7062319998569	0.0
596.2182319998568	0.0
596.7302319998568	0.0
597.2422319998567	0.0
597.7542319998566	0.0
598.2662319998566	0.0
598.7782319998565	0.0
599.2902319998565	0.0
599.8022319998564	0.00013495674656087122
600.3142319998564	0.0
600.8262319998563	0.0
601.3382319998562	0.0
601.8502319998562	0.0
602.3622319998561	6.747837328043561e-05
602.8742319998561	0.0
603.386231999856	0.0
603.898231999856	0.0
604.4102319998559	0.0
604.9222319998559	0.0
605.4342319998558	0.0
605.9462319998557	0.0
606.4582319998557	0.0
606.9702319998556	0.0
607.4822319998556	0.0
607.9942319998555	0.0
608.5062319998555	0.0
609.0182319998554	0.0
609.5302319998553	0.0
610.0422319998553	0.0
610.5542319998552	0.0
611.0662319998552	0.0
611.5782319998551	0.0
612.0902319998551	0.0
612.602231999855	0.0
613.114231999855	0.0
613.6262319998549	0.0
614.1382319998548	0.0
614.6502319998548	0.0
615.1622319998547	0.0
615.6742319998547	0.0
616.1862319998546	0.0
616.6982319998546	0.0
617.2102319998545	0.0
617.7222319998544	0.0
618.2342319998544	0.0
618.7462319998543	0.0
619.2582319998543	0.0
619.7702319998542	0.0
620.2822319998542	0.0
620.7942319998541	0.0
621.306231999854	0.0
621.818231999854	0.0
622.3302319998539	6.747837328043561e-05
622.8422319998539	0.0
623.3542319998538	0.0
623.8662319998538	0.0
624.3782319998537	0.0
624.8902319998537	0.0
625.4022319998536	0.0
625.9142319998535	0.0
626.4262319998535	0.0
626.9382319998534	0.0
627.4502319998534	0.0
627.9622319998533	0.0
628.4742319998533	0.0
628.9862319998532	0.0
629.4982319998531	0.0
630.0102319998531	0.0
630.522231999853	0.0
631.034231999853	0.0
631.5462319998529	6.747837328043561e-05
632.0582319998529	0.0
632.5702319998528	0.0
633.0822319998528	0.0
633.5942319998527	0.0
634.1062319998526	0.0
634.6182319998526	0.0
635.1302319998525	0.0
635.6422319998525	6.747837328043561e-05
636.1542319998524	0.0
636.6662319998524	0.0
637.1782319998523	0.0
637.6902319998522	0.0
638.2022319998522	0.0
638.7142319998521	0.0
639.2262319998521	0.0
639.738231999852	0.0
640.250231999852	0.0
640.7622319998519	0.0
641.2742319998518	0.0
641.7862319998518	0.0
642.2982319998517	0.0
642.8102319998517	0.0
643.3222319998516	0.0
643.8342319998516	0.0
644.3462319998515	0.0
644.8582319998515	0.0
645.3702319998514	0.0
645.8822319998513	0.0
646.3942319998513	0.0
646.9062319998512	0.0
647.4182319998512	0.0
647.9302319998511	0.0
648.4422319998511	6.747837328043561e-05
648.954231999851	0.0
649.466231999851	0.0
649.9782319998509	0.0
650.4902319998508	0.0
651.0022319998508	0.0
651.5142319998507	0.0
652.0262319998507	0.0
652.5382319998506	0.0
653.0502319998506	0.0
653.5622319998505	0.0
654.0742319998504	0.0
654.5862319998504	0.0
655.0982319998503	0.0
655.6102319998503	0.0
656.1222319998502	0.0
656.6342319998502	0.0
657.1462319998501	0.0
657.65823199985	0.0
658.17023199985	0.0
658.6822319998499	0.0
659.1942319998499	0.0
659.7062319998498	0.0
660.2182319998498	0.0
660.7302319998497	0.0
661.2422319998497	0.0
661.7542319998496	0.0
662.2662319998495	0.0
662.7782319998495	0.0
663.2902319998494	0.0
663.8022319998494	0.0
664.3142319998493	0.0
664.8262319998493	0.0
665.3382319998492	0.0
665.8502319998491	0.0
666.3622319998491	0.0
666.874231999849	0.0
667.386231999849	0.0
667.8982319998489	0.0
668.4102319998489	0.0
668.9222319998488	0.0
669.4342319998487	0.0
669.9462319998487	0.0
670.4582319998486	6.747837328043561e-05
670.9702319998486	0.0
671.4822319998485	0.0
671.9942319998485	0.0
672.5062319998484	0.0
673.0182319998484	0.0
673.5302319998483	0.0
674.0422319998482	0.0
674.5542319998482	0.0
675.0662319998481	0.0
675.5782319998481	0.0
676.090231999848	0.0
676.602231999848	0.0
677.1142319998479	0.0
677.6262319998478	0.0
678.1382319998478	0.0
678.6502319998477	0.0
679.1622319998477	0.0
679.6742319998476	0.0
680.1862319998476	0.0
680.6982319998475	0.0
681.2102319998475	0.0
681.7222319998474	0.0
682.2342319998473	0.0
682.7462319998473	0.0
683.2582319998472	0.0
683.7702319998472	0.0
684.2822319998471	0.0
684.794231999847	0.0
685.306231999847	0.0
685.818231999847	0.0
686.3302319998469	0.0
686.8422319998468	0.0
687.3542319998468	0.0
687.8662319998467	0.0
688.3782319998467	0.0
688.8902319998466	0.0
689.4022319998465	0.0
689.9142319998465	0.0
690.4262319998464	0.0
690.9382319998464	0.0
691.4502319998463	0.0
691.9622319998463	0.0
692.4742319998462	0.0
692.9862319998462	0.0
693.4982319998461	0.0
694.010231999846	0.0
694.522231999846	0.0
695.0342319998459	0.0
695.5462319998459	0.0
696.0582319998458	0.0
696.5702319998458	0.0
697.0822319998457	0.0
697.5942319998456	0.0
698.1062319998456	0.0
698.6182319998455	0.0
699.1302319998455	0.0
699.6422319998454	0.0
700.1542319998454	0.0
700.6662319998453	0.0
701.1782319998453	0.0
701.6902319998452	0.0
702.2022319998451	0.0
702.7142319998451	0.0
703.226231999845	0.0
703.738231999845	6.747837328043561e-05
